Netid, Fid, DS_FF_xi_05_epsilon_e-9_c_5
3, 212, 1007857255
3, 187, 82446115
3, 71, 290114
3, 214, 537198153
3, 14, 988922530
3, 55, 196617980
3, 166, 126891970
3, 206, 153277456
3, 125, 11082263
3, 128, 162111367
3, 8, 29833798
3, 94, 4104567227
3, 34, 5610372
3, 162, 2301051198
3, 224, 61546626
3, 99, 824879411
3, 85, 3121318779
3, 54, 391349306
3, 45, 1210010446
3, 40, 32140
3, 66, 157777879
3, 127, 2504733
3, 73, 193163788
3, 158, 2656648
3, 181, 4874676651
3, 97, 4863782770
3, 164, 201703028
3, 114, 77919092
3, 209, 179090620
3, 102, 541342127
3, 92, 584160944
3, 9, 616649756
3, 222, 325592371
3, 93, 354138175
3, 11, 125406776
3, 140, 90719
3, 79, 516482560
3, 84, 656329
3, 221, 76157851
3, 63, 2351887937
3, 185, 1412413485
3, 101, 254799461
3, 174, 686697110
3, 150, 455383471
3, 53, 2643433
3, 10, 155604376
3, 154, 58369042
3, 149, 3961129778
3, 17, 44304732
3, 33, 788101743
3, 126, 71283751
3, 190, 204883346
3, 172, 4313753
3, 143, 537108605
3, 213, 916414976
3, 76, 5688117
3, 196, 25237
3, 228, 391537629
3, 89, 65049938
3, 129, 105504317
3, 83, 9205415440
3, 91, 122434778
3, 179, 93404096
3, 123, 1627906090
3, 37, 33017002
3, 35, 42480
3, 103, 43122145
3, 96, 1860448129
3, 199, 92548602
3, 74, 82774339
3, 70, 421337893
3, 117, 638258542
5, 5, 75679436
5, 11, 106219
5, 10, 719098
5, 0, 2407491
5, 6, 865021
5, 15, 862376
5, 2, 4972687
5, 3, 40636
5, 9, 2716900
5, 7, 15017197
5, 13, 22051918
5, 1, 2692054
5, 16, 79649
5, 8, 7719563
5, 12, 2166479
5, 4, 850534
5, 14, 16150
6, 22, 47532068
6, 10, 78675249
6, 4, 13087802
6, 12, 37608925
6, 6, 125535
6, 15, 7607043
6, 19, 18153404
6, 3, 4243159
6, 14, 45347424
6, 11, 4128005
6, 18, 42673444
6, 26, 24202288
6, 16, 179977672
6, 21, 24121074
6, 1, 15771970
6, 23, 96617286
6, 13, 4738018
6, 25, 34597894
6, 9, 22192
6, 2, 553807
6, 0, 79478503
6, 5, 15671223
6, 20, 10664532
6, 8, 468448
6, 7, 19239897
6, 17, 4253890
6, 24, 3876523
7, 0, 1992483
7, 3, 21991
7, 1, 29635
7, 2, 2623094
8, 82, 513890564
8, 269, 171565840
8, 163, 1826757416
8, 8, 2530148892
8, 242, 1015419305
8, 29, 884234040
8, 58, 394264448
8, 44, 640937291
8, 159, 20905079
8, 85, 233289377
8, 59, 318342479
8, 240, 326332567
8, 34, 4788669274
8, 30, 78779924
8, 131, 135370645
8, 260, 44722954
8, 195, 521064093
8, 87, 1588856885
8, 231, 940772514
8, 212, 907056332
8, 38, 281181872
8, 67, 343307713
8, 197, 27274211
8, 70, 27623376
8, 93, 143807113
8, 80, 506583051
8, 100, 523317736
8, 276, 35140510
8, 91, 649478766
8, 164, 32837055
8, 62, 281934972
8, 173, 26131464219
8, 133, 1691772446
8, 244, 173687312
8, 97, 78669047
8, 134, 622587081
8, 245, 499783893
8, 129, 316937671
8, 169, 19928720
8, 83, 2554031215
8, 60, 21537328
8, 20, 910616529
8, 25, 2494289
8, 151, 100451823
8, 174, 932432283
8, 223, 1677773915
8, 243, 134217535
8, 11, 1946682760
8, 96, 37057066296
8, 190, 1414563789
8, 119, 394097034
8, 262, 247230194
8, 213, 1050903200
8, 69, 21815966
8, 214, 133099700
8, 209, 3507277761
8, 106, 313058090
8, 183, 702369219
8, 104, 77325675
8, 63, 46710195
8, 127, 1037953415
8, 52, 231738693
8, 237, 440322851
8, 101, 2451568
8, 121, 81403
8, 12, 1066282550
8, 2, 16557343
8, 225, 473137
8, 37, 773409476
8, 186, 2585383703
8, 265, 265128552
8, 117, 632290794
8, 120, 45148465
8, 54, 557159777
8, 61, 148874870
8, 184, 732814420
8, 207, 65714636
8, 103, 43209037
8, 6, 30967901896
8, 130, 277297035
8, 203, 274718770
8, 224, 220730241
8, 179, 8026843
8, 171, 1606241274
8, 23, 1542854273
8, 75, 155141556
8, 215, 59107448
8, 53, 103055206
8, 84, 87291873
8, 273, 67169097
8, 45, 615368968
8, 230, 1162367193
8, 22, 310281798
8, 208, 104203188
8, 49, 1946361
8, 194, 123233957
8, 26, 471444615
8, 251, 491021
8, 247, 2835136727
8, 158, 3616933814
8, 122, 122884028
8, 74, 10423237
8, 124, 937533657
8, 259, 3558793
8, 142, 117230356
8, 220, 78899773
8, 155, 100156787
8, 109, 3829966667
8, 73, 167073776
8, 136, 107774672
8, 114, 80830764
8, 219, 2709652879
8, 152, 270161286
8, 266, 132193112
8, 249, 980806333
8, 153, 506269570
8, 5, 119370796
8, 126, 496926718
8, 162, 6223092838
8, 141, 263216726
8, 187, 1179601337
8, 107, 160411668
8, 123, 25290295
8, 170, 1010803458
8, 264, 785433626
8, 148, 92110602
8, 258, 4064797684
8, 77, 50435
8, 156, 3809354807
8, 143, 202365146
8, 92, 494508
8, 57, 91392364
8, 144, 109881184
8, 216, 1944291684
8, 78, 531738330
8, 3, 38762
8, 185, 208897985
8, 16, 1752562902
8, 221, 207449
8, 150, 523415861
8, 172, 628539
8, 147, 106671244
8, 175, 27105561
8, 35, 10122481
8, 42, 72784759
8, 267, 489413367
8, 238, 499611690
8, 86, 791783230
8, 0, 167890604
8, 140, 19861265124
8, 198, 2364564
8, 229, 117821198
8, 182, 126814258
8, 39, 106761868
8, 115, 25752822
8, 99, 103312610
8, 116, 5953744469
8, 268, 79927137
8, 248, 1153773874
8, 32, 1115536390
8, 191, 2765876
8, 157, 431778744
8, 277, 963702192
8, 28, 302051554
8, 76, 684416347
8, 36, 395350132
8, 188, 347131183
8, 108, 792482154
8, 278, 719857841
8, 227, 1925342114
8, 232, 38003652
8, 270, 103239669
8, 102, 4332935
8, 202, 1906736647
8, 125, 1656391790
8, 17, 26980
8, 165, 46601254
8, 254, 505075834
8, 222, 793124051
8, 196, 104987
8, 9, 923191895
8, 246, 422038646
8, 41, 1133009975
8, 47, 18769396
8, 132, 4935468667
8, 72, 66804606
8, 33, 393475801
8, 50, 239077606
8, 113, 14061717
8, 48, 235488517
8, 218, 315118381
8, 105, 437272752
8, 110, 1228439976
8, 51, 3168025178
8, 19, 315218525
8, 235, 191927963
8, 181, 11570065
8, 21, 44666002
8, 68, 79017135
8, 192, 336733558
8, 43, 2069849861
8, 250, 100591688
8, 89, 271029916
8, 46, 150599867
8, 200, 180859078
8, 154, 1156817683
8, 253, 92099585
8, 177, 3279588105
8, 24, 2536735879
8, 167, 570622376
8, 135, 11363478
8, 261, 41475549
8, 56, 1971413073
8, 257, 443233912
8, 201, 516626998
8, 275, 475091878
8, 233, 25888593
8, 236, 403320793
8, 138, 342289482
8, 204, 1841999466
8, 211, 295597541
8, 27, 129406364
8, 18, 3869726702
8, 64, 142456160452
8, 88, 4644125265934
8, 217, 111556282
8, 13, 78894076
8, 66, 667876297
8, 274, 223425499
8, 272, 276143866
8, 137, 494102412
8, 161, 536047295
8, 98, 368625135
8, 81, 261677166
8, 128, 98753340
8, 111, 1412239091
8, 210, 15447929943
8, 226, 497743935
8, 112, 408538583
8, 31, 1970215381
8, 145, 506188471
8, 168, 78797315
8, 149, 1066438067
8, 146, 227645672
8, 255, 99216767
8, 228, 200328420
8, 193, 798614510
8, 205, 347917325
8, 139, 1228068864
8, 10, 21853523
8, 7, 46725178
8, 263, 107993217
8, 234, 256718503
8, 94, 259568066
8, 176, 76860172
8, 90, 72677436
8, 166, 1045158579
8, 4, 5951060
8, 206, 63332342
8, 160, 730452989
8, 79, 65603
8, 95, 315714450
8, 118, 57671245
8, 14, 299910463
8, 189, 92813450
8, 239, 1299236376
8, 55, 1540778435
8, 71, 1170563266
8, 256, 129307780
8, 15, 4985542910
8, 271, 122683397
8, 252, 1970683746
8, 65, 42657939
8, 40, 500709
8, 241, 420131028
8, 178, 2502023
8, 180, 348140219
8, 199, 63496549
8, 1, 170528392
9, 13, 498914926
9, 18, 200274186
9, 19, 21190
9, 42, 298477423
9, 2, 19667
9, 46, 190218137
9, 10, 7160539
9, 16, 2672322
9, 15, 87971148
9, 45, 277749249
9, 21, 18585786
9, 27, 71483257
9, 32, 101146305
9, 38, 189999297
9, 11, 5036385
9, 14, 13990376
9, 7, 2825779
9, 9, 715263948
9, 44, 2631966
9, 26, 10897275
9, 29, 38710416
9, 33, 655156304
9, 30, 88229362
9, 4, 293647604
9, 17, 2509587
9, 40, 56461265
9, 5, 38731717
9, 36, 109712891
9, 6, 161763
9, 28, 119869439
9, 22, 123069789
9, 3, 18570487
9, 20, 187782
9, 31, 2633118
9, 39, 79352286
9, 24, 88627879
9, 23, 33983621
9, 25, 53310196
9, 34, 20184383
9, 8, 16269862
9, 35, 131915599
9, 0, 177005210
9, 1, 110427
9, 12, 1042074915
9, 41, 177016459
9, 43, 2923393496
9, 37, 22393486
10, 42, 641440440
10, 285, 1923802733
10, 50, 831688452
10, 286, 220565338
10, 241, 60818931595
10, 231, 216922670
10, 85, 178444771
10, 177, 128449053
10, 22, 840564369
10, 337, 32024857
10, 378, 282524214
10, 7, 100640604
10, 161, 634732117
10, 145, 914345451
10, 97, 130827352
10, 122, 180310179
10, 335, 2951707677
10, 347, 244906542791
10, 266, 1573609028
10, 154, 608466270
10, 142, 218020176
10, 144, 72253922
10, 88, 71128251
10, 70, 177151971
10, 342, 2970420
10, 87, 56463440
10, 287, 2813746773
10, 327, 305902956
10, 359, 112022658
10, 147, 36241680
10, 350, 116378646
10, 293, 346104654
10, 93, 81869923
10, 108, 85905874
10, 198, 831559119
10, 165, 75237897
10, 41, 85061049
10, 79, 835508423
10, 338, 496561102
10, 270, 142097014
10, 126, 219674769
10, 332, 1945399584
10, 246, 720070381
10, 320, 1877619269
10, 428, 715555605
10, 355, 34163924
10, 51, 69501141
10, 33, 84018202
10, 226, 215419279
10, 390, 133314996
10, 38, 578885997
10, 244, 1525334336
10, 309, 1858926784
10, 330, 209817103
10, 399, 349511169
10, 383, 236725703
10, 302, 358362417
10, 134, 617497563
10, 190, 83870645
10, 406, 68956278
10, 303, 45063895
10, 73, 1257770414
10, 101, 74723723
10, 189, 54468850
10, 336, 714705318
10, 420, 144040408
10, 3, 183805210160
10, 323, 2537818
10, 280, 29125417
10, 71, 555647995
10, 277, 526318968
10, 72, 32353059
10, 268, 1464507814
10, 218, 856970367
10, 283, 1005420256
10, 276, 649070599
10, 8, 68999626
10, 224, 159278523
10, 1, 778381600
10, 24, 517281462
10, 221, 22420362
10, 240, 657730817
10, 292, 115745944
10, 193, 93892846
10, 174, 12707669
10, 59, 377842989
10, 365, 204361763
10, 351, 355924820
10, 317, 123466832
10, 173, 62525125
10, 379, 492864
10, 423, 228625501
10, 387, 280287629
10, 10, 800549506
10, 314, 680513420
10, 284, 155050866
10, 381, 681049775
10, 4, 166989483
10, 380, 109093450
10, 306, 3671464349
10, 136, 658148159
10, 62, 108915867
10, 146, 356161402
10, 334, 17681577
10, 105, 215443243
10, 43, 70246034
10, 427, 457890843
10, 297, 10253246
10, 408, 20440849
10, 81, 81693569
10, 388, 45199097
10, 421, 557299400
10, 225, 205303158
10, 414, 128496253
10, 291, 81917368
10, 413, 118499247
10, 106, 156292004
10, 418, 26870
10, 271, 67902308
10, 2, 79798104
10, 98, 355595692
10, 121, 4336453591
10, 397, 2270790143
10, 34, 325463057
10, 424, 137370834
10, 104, 146465368
10, 367, 930187015
10, 54, 260710086
10, 151, 325853921
10, 40, 461130204
10, 53, 128698112
10, 192, 103758494
10, 113, 490820
10, 233, 23363
10, 36, 17785320
10, 61, 193601176
10, 348, 32168982
10, 207, 68457709
10, 402, 699165913
10, 60, 128952417
10, 368, 1033605083
10, 56, 515370114
10, 109, 106461635
10, 308, 68017252
10, 5, 391647856
10, 248, 60560070
10, 400, 407033115
10, 328, 867086233368
10, 288, 2803980592
10, 203, 267380618
10, 28, 270837574
10, 345, 185432062
10, 48, 485955957
10, 156, 37566662
10, 162, 442631224
10, 219, 36427115
10, 202, 1929771125
10, 12, 4293803905
10, 67, 675202660
10, 329, 66311915
10, 326, 442074329
10, 299, 106686784
10, 358, 68405654
10, 29, 36674136
10, 57, 90603028
10, 159, 909301070
10, 195, 86601442
10, 182, 102888831
10, 128, 2651126645
10, 386, 768756819
10, 112, 397709755
10, 171, 117937156
10, 76, 264980022
10, 260, 89338626
10, 396, 721956949
10, 119, 212759297
10, 125, 4047534002
10, 316, 528962792
10, 252, 621625743
10, 305, 51255565
10, 176, 141717849
10, 429, 630616827
10, 234, 106389826
10, 65, 19655787
10, 160, 90929119
10, 115, 2792702729
10, 6, 116458260
10, 143, 3010857
10, 392, 4120618408
10, 194, 480053594
10, 431, 50607980
10, 262, 460824427
10, 133, 1061768264
10, 249, 285432461
10, 64, 3015480080
10, 26, 622517264
10, 123, 59641764
10, 363, 278855414
10, 199, 101539899
10, 157, 112053789
10, 376, 239874330
10, 63, 133751115
10, 170, 1981069305
10, 346, 155260696
10, 417, 1465531789
10, 438, 256676081
10, 318, 99926824
10, 357, 114746367
10, 118, 114291636
10, 333, 629721086
10, 261, 129154433
10, 91, 187472954
10, 331, 87909755
10, 290, 73167393
10, 264, 212767657
10, 353, 180158146
10, 352, 114916026
10, 152, 286751081
10, 238, 177746483
10, 282, 1024073642
10, 100, 366039365
10, 312, 15111292
10, 66, 584091893
10, 296, 218696738
10, 254, 323527939
10, 132, 4053004562
10, 19, 89393227
10, 31, 644508428
10, 83, 2375726246
10, 405, 514532726
10, 410, 67443746
10, 110, 1783837240
10, 32, 39335398
10, 30, 45339196
10, 294, 77575391
10, 84, 108832374
10, 169, 2058329463
10, 389, 582503096
10, 255, 1559843485
10, 437, 73146492
10, 116, 1052725788
10, 340, 138374014
10, 44, 1486042531
10, 167, 139219698
10, 258, 71846734
10, 80, 121244495246
10, 178, 1002035888
10, 75, 1245414435
10, 313, 10144465
10, 166, 117642418
10, 77, 65339644
10, 206, 86286951
10, 45, 114627975
10, 325, 2785876646
10, 158, 372278
10, 228, 828328398
10, 310, 594827467
10, 52, 181051060
10, 403, 3354181120
10, 37, 23343257736
10, 441, 432250
10, 430, 1265712088
10, 324, 83303785
10, 103, 3385829961
10, 149, 34584
10, 187, 386145948
10, 344, 240971176
10, 214, 169617493
10, 440, 462211476
10, 384, 205321597
10, 0, 792356386
10, 220, 4888754355
10, 213, 286633744
10, 11, 76378345
10, 422, 454853887
10, 432, 305131536
10, 27, 91278411
10, 272, 1910551244
10, 235, 229042583
10, 39, 83699146
10, 267, 329491131
10, 372, 635141139
10, 419, 162450432
10, 35, 557039771
10, 257, 6132088461
10, 95, 772689733
10, 416, 67609129
10, 131, 303786562
10, 180, 31226384
10, 58, 721524564
10, 385, 2053201
10, 321, 1202668483
10, 436, 217135240
10, 148, 1652923860
10, 301, 1979111672
10, 9, 104546243
10, 69, 143261221
10, 74, 244118276536
10, 135, 214655486
10, 300, 90125658
10, 130, 45310373
10, 201, 289196988
10, 371, 415274778
10, 96, 37110575
10, 426, 1567535649
10, 208, 266845390
10, 349, 725292151
10, 18, 128518368
10, 92, 67651320
10, 227, 934228380
10, 141, 64731845
10, 442, 286452851
10, 412, 83295849
10, 17, 1462470131
10, 55, 1927178383
10, 210, 695750167
10, 245, 499439716
10, 102, 117105415
10, 155, 370789130
10, 127, 186766994
10, 196, 214822658
10, 124, 1182548546
10, 275, 406324562
10, 120, 35013443
10, 232, 150477258
10, 411, 3562540328
10, 137, 48601284
10, 94, 934649156
10, 401, 2943341317
10, 229, 182928140942
10, 197, 455075061
10, 215, 481007384
10, 163, 7944705075
10, 315, 9930313
10, 222, 52164854
10, 209, 16152872
10, 304, 26373038
10, 307, 79393976
10, 114, 236460594
10, 89, 132906299
10, 13, 35768
10, 361, 184764538
10, 90, 108381267
10, 373, 1937368223
10, 99, 68067907
10, 82, 487282741
10, 20, 163373914
10, 217, 263069314
10, 47, 5182609810
10, 382, 100421421
10, 184, 4058982591
10, 175, 355058249
10, 394, 43121796
10, 168, 182601381
10, 435, 2948550
10, 150, 437594348
10, 14, 183164131011
10, 23, 461827637
10, 251, 1043509082
10, 273, 45846
10, 322, 297707700
10, 364, 221602854
10, 179, 46167627
10, 343, 185951426
10, 374, 357112299
10, 398, 282977256
10, 279, 84052640
10, 46, 10178187
10, 362, 85033349
10, 78, 629548899
10, 341, 747329959
10, 191, 149353466
10, 236, 1874532217
10, 25, 2072852997
10, 16, 4192165550
10, 395, 55312485
10, 242, 87766676
10, 164, 52680629
10, 211, 253475522
10, 107, 118277019
10, 274, 776750558
10, 205, 187320105
10, 247, 713026068
10, 281, 2945554507
10, 186, 1164735751
10, 153, 257594908
10, 140, 253220134
10, 216, 401635018
10, 295, 209759252
10, 185, 2809681959
10, 237, 595820306
10, 409, 247142527
10, 181, 682587516
10, 377, 1098009272
10, 188, 10593675
10, 434, 22797271
10, 68, 64152944
10, 319, 3552076176
10, 259, 63003358
10, 15, 920480106
10, 370, 215919514
10, 250, 33308812
10, 354, 147121260
10, 415, 1666386231
10, 425, 15140532
10, 311, 2970614484
10, 356, 50792528
10, 243, 708135125
10, 369, 9390719
10, 269, 375243238
10, 21, 115462261
10, 289, 106587588
10, 138, 154709972
10, 263, 839188372
10, 117, 260208088
10, 278, 1089668467
10, 253, 2851034617
10, 393, 1582722308
10, 200, 448019832
10, 256, 157520821
10, 375, 80490170
10, 298, 4905156326
10, 49, 32071984
10, 204, 354861475
10, 265, 773881
10, 139, 35557
10, 339, 450432376
10, 239, 646446781
10, 404, 1966674334
10, 439, 33958601
10, 360, 30346
10, 86, 256199480
10, 129, 487353500
10, 183, 79619127
10, 212, 847919163
10, 172, 364762603
10, 407, 496164043
10, 230, 298355921
10, 366, 164172175
10, 433, 113467431
10, 391, 445213437
10, 223, 696788665
10, 111, 80481975
11, 5, 2590368
11, 1, 2345668
11, 2, 18896
11, 4, 2238007
11, 3, 1862673
11, 0, 2221345
11, 7, 2730491
11, 8, 18344
11, 6, 2581822
12, 193, 29543190
12, 13, 55089868
12, 66, 57333364
12, 181, 29888819
12, 70, 35295388
12, 59, 28514
12, 183, 125832457
12, 53, 146787394
12, 73, 3873043
12, 164, 1278711588
12, 191, 59694062
12, 3, 28062674
12, 79, 454580523
12, 138, 56233341
12, 135, 41926123
12, 96, 425085383
12, 129, 74067275
12, 88, 124374333
12, 39, 128819850
12, 7, 5335495
12, 4, 44224713
12, 178, 61622627
12, 124, 1659813
12, 176, 227397319
12, 58, 59042579
12, 20, 460625228
12, 25, 388769581
12, 83, 658477841
12, 108, 256493821
12, 127, 363907239
12, 174, 179643035
12, 172, 26209
12, 100, 152282298
12, 141, 10957630062
12, 187, 228343792
12, 189, 42861285
12, 2, 49024254
12, 185, 68436757
12, 1, 28975326
12, 15, 61924162
12, 128, 144093171
12, 62, 286127451
12, 130, 40917940
12, 158, 22693166
12, 5, 235208444
12, 31, 13253635
12, 50, 6258085
12, 184, 115239013
12, 80, 278810269
12, 117, 88083509
12, 153, 3003051
12, 166, 60738180
12, 109, 146717561
12, 152, 225104348
12, 110, 2852650
12, 33, 17033622
12, 91, 26357298
12, 94, 96275399
12, 24, 314278301
12, 42, 180382122
12, 161, 111039227
12, 102, 19372268
12, 98, 2175359
12, 140, 2451176
12, 54, 38542388
12, 89, 2235743
12, 169, 612815442
12, 60, 3997656
12, 72, 626606695
12, 56, 260490665
12, 87, 315006736
12, 136, 25591329
12, 163, 374064596
12, 93, 596332152
12, 16, 451992609
12, 74, 102996884
12, 14, 146443620
12, 67, 122840516
12, 144, 5320627
12, 28, 2174297
12, 26, 24452125
12, 22, 52018908
12, 103, 1645004
12, 121, 24449337
12, 133, 46097424
12, 43, 154981870
12, 132, 99433952
12, 12, 435792260
12, 106, 126428505
12, 156, 25726942860
12, 84, 87121585
12, 145, 2998303
12, 115, 5320747
12, 142, 47539057
12, 107, 93759102
12, 157, 837423075
12, 51, 29822455
12, 146, 6764124
12, 29, 38011431
12, 76, 98303444
12, 165, 821492981
12, 180, 6758012
12, 155, 2100629
12, 120, 21240
12, 147, 140589551
12, 23, 114165498
12, 47, 60593980
12, 86, 317830710
12, 150, 61113863
12, 148, 5951321
12, 126, 52799612
12, 57, 7334513
12, 81, 83457945
12, 171, 3782894
12, 30, 29508827
12, 159, 44913603
12, 36, 116626393
12, 45, 249690751
12, 69, 6577736
12, 49, 6217409
12, 170, 256477308
12, 44, 65843233
12, 71, 718787
12, 125, 38903
12, 90, 53407833
12, 99, 1276720935
12, 113, 23697088
12, 137, 25664167
12, 10, 139157504
12, 173, 80664856
12, 38, 28651217
12, 118, 47538788
12, 19, 47590243
12, 114, 5267760
12, 190, 122237975
12, 61, 216661594
12, 139, 2148849
12, 97, 64131332
12, 18, 153544663
12, 175, 52504288
12, 192, 46831391
12, 154, 125223745
12, 21, 28634
12, 188, 296779254
12, 119, 2636844
12, 111, 378597123
12, 143, 48934734
12, 41, 191769685
12, 92, 532419838
12, 134, 809113857
12, 35, 26101508
12, 104, 435721225
12, 85, 262924016
12, 63, 9104724
12, 0, 62664010
12, 168, 28919451
12, 55, 13638876
12, 167, 100127956
12, 77, 73649761
12, 40, 48482956
12, 65, 29019940
12, 177, 23100989
12, 186, 9117499
12, 131, 294888237
12, 116, 74350
12, 82, 178758757
12, 17, 117519557
12, 52, 460381448
12, 101, 6744388
12, 78, 849004843
12, 123, 55102922
12, 160, 191355247
12, 194, 28965
12, 32, 21630
12, 95, 172631066
12, 6, 124224209
12, 112, 297863619
12, 182, 112750174
12, 46, 256246976
12, 162, 2159349
12, 149, 5074696
12, 11, 199297141
12, 122, 146722611
12, 8, 138283204
12, 27, 53663682
12, 64, 5699510
12, 151, 260619154
12, 9, 63460613
12, 68, 287826847
12, 179, 71771349
12, 48, 47481107
12, 37, 25565403
12, 34, 191590177
12, 105, 2169087
12, 75, 28039352
13, 241, 470867441
13, 151, 101272742
13, 20, 471224803
13, 229, 6769714
13, 75, 478131403
13, 44, 261021690
13, 210, 34863518
13, 29, 232581748
13, 0, 1040369837
13, 167, 277966305
13, 8, 181269074
13, 81, 17347170
13, 142, 147146
13, 190, 1265508126
13, 184, 52739
13, 41, 121315577
13, 230, 294624743
13, 69, 42285850096
13, 153, 71131840
13, 244, 1268877929
13, 206, 224204907
13, 217, 53132616
13, 233, 231353153
13, 77, 263767677
13, 188, 27151
13, 252, 34612898
13, 25, 202403154
13, 186, 128979728
13, 40, 33524858
13, 201, 46462137
13, 22, 86420150
13, 205, 419994860
13, 74, 134711206
13, 76, 58602744
13, 160, 22002730
13, 133, 34020798
13, 155, 101134801
13, 1, 418546945
13, 36, 149670358
13, 131, 279800192
13, 99, 556077539
13, 117, 2283880070
13, 120, 72792975
13, 180, 410572842
13, 30, 1129555695
13, 141, 235561204
13, 63, 297893471
13, 66, 2408476688
13, 242, 82124
13, 52, 1043379783
13, 54, 820194561
13, 222, 7350754
13, 219, 2391895
13, 147, 52071266
13, 172, 1331389521
13, 207, 171523558
13, 37, 131150909
13, 169, 1278011064
13, 195, 27543150
13, 42, 73038845
13, 220, 41162158
13, 228, 411660792
13, 7, 33976224
13, 116, 1490644873
13, 47, 203117533
13, 90, 89846502
13, 92, 4879716555
13, 113, 160042026
13, 68, 30409204
13, 149, 191877046
13, 214, 555612255
13, 89, 24785037
13, 95, 26594841
13, 236, 14466569
13, 121, 274869676
13, 87, 5327590
13, 225, 39741982288
13, 102, 568674818
