Netid, Fid, LUDB_FF
8, 246, 9.062044262476919
8, 209, 13.494980215328333
8, 168, 4.89919218918466
8, 165, 3.4978475400440576
8, 274, 8.305965748114051
8, 19, 11.675963208471694
8, 81, 7.413834235458353
8, 4, 2.711192539052898
8, 34, 12.125194276298082
8, 10, 4.451169534846153
8, 127, 9.194767775386726
8, 29, 12.263229682260507
8, 163, 10.712279994368417
8, 203, 7.442150993563701
8, 21, 2.4353383197361373
8, 33, 12.242579117061387
8, 201, 10.738117834828225
8, 108, 9.716425337336652
8, 18, 16.603348585198408
8, 82, 8.861988330105943
8, 187, 13.036971022183806
8, 86, 19.398751870024316
8, 129, 7.953728085538179
8, 193, 9.095831264533155
8, 111, 9.18022123400544
8, 89, 6.152604736052641
8, 211, 6.280069693224805
8, 24, 10.10474657519743
8, 95, 8.85340254723274
8, 53, 5.961080219521113
8, 136, 5.888713778709625
8, 128, 10.088507057206456
8, 0, 7.322473519421027
8, 55, 22.544566454959575
8, 261, 4.846147069136893
8, 218, 7.982669524214282
8, 148, 5.3651896402749415
8, 25, 1.6060071822385833
8, 84, 4.597676420704724
8, 104, 4.074455829526745
8, 97, 4.952555822200079
8, 79, 0.6234950923084255
8, 85, 9.110964171981562
8, 31, 22.627663732837703
8, 222, 19.398751870024316
8, 155, 2.7312863938865464
8, 158, 17.660583463958982
8, 208, 5.961080219521113
8, 186, 12.720264802045865
8, 242, 18.620560546618194
8, 49, 1.5025940851822526
8, 119, 5.588006997822586
8, 267, 9.143327258119717
8, 275, 8.88854541415897
8, 212, 12.88853064061562
8, 107, 5.053811846140952
8, 232, 4.148634009176501
8, 204, 18.646831395689382
8, 9, 19.225126510194755
8, 143, 7.595661245653402
8, 124, 8.413692119870749
8, 22, 11.150972922005538
8, 59, 8.194340435252501
8, 183, 9.034026164411047
8, 189, 4.819560531883164
8, 67, 7.529756145189756
8, 268, 5.06191142501321
8, 254, 8.346085127749252
8, 94, 6.255362507246703
8, 45, 8.132643102635052
8, 65, 4.846147069136893
8, 230, 9.419913123339834
8, 71, 8.388058097115382
8, 166, 11.490374969709267
8, 78, 11.373036291145631
8, 44, 8.973448604525583
8, 106, 8.85340254723274
8, 41, 12.92570575302424
8, 74, 2.2162742120265237
8, 251, 1.0040340749422658
8, 207, 3.9918060020392945
8, 220, 4.962138552976164
8, 210, 26.90001821016158
8, 264, 9.870750162220455
8, 30, 5.566185859278681
8, 276, 2.405723601609527
8, 139, 11.959964708854338
8, 109, 11.76292951867512
8, 244, 5.904101754241007
8, 132, 27.112278914515223
8, 145, 8.346085127749252
8, 64, 16.633519253912162
8, 91, 9.877185656518117
8, 240, 6.015171866389171
8, 247, 15.61523904660645
8, 176, 6.89457257385683
8, 6, 7.967662222653239
8, 169, 3.365355290997376
8, 196, 1.0227891106261975
8, 75, 8.893978292022638
8, 263, 6.012755107833572
8, 239, 19.472160577757798
8, 160, 10.104465449661973
8, 16, 7.647228775444524
8, 73, 4.299400664822619
8, 149, 10.074453912911112
8, 140, 27.121586166168765
8, 37, 9.977753999843115
8, 2, 2.025405259606319
8, 266, 4.575520021554504
8, 28, 6.767443331061553
8, 151, 4.950398407271869
8, 195, 7.891137047399831
8, 144, 3.7817646082843552
8, 213, 6.714975341585936
8, 177, 16.155092164110393
8, 130, 8.972167712392002
8, 234, 7.315842862726173
8, 214, 5.543121110854164
8, 185, 6.125677455699591
8, 70, 4.021959672701833
8, 118, 4.603677288317421
8, 259, 1.3619323159996803
8, 110, 11.959964708854338
8, 114, 6.047900473560494
8, 197, 3.7926835984350675
8, 237, 6.409409767195537
8, 13, 4.562232192107958
8, 236, 5.399630474247218
8, 256, 4.729237400807643
8, 173, 8.973062406996037
8, 262, 6.643272547763899
8, 250, 8.761656748095344
8, 164, 2.5003639902347006
8, 8, 13.523680426245813
8, 131, 5.720180009212379
8, 175, 3.073011054866973
8, 150, 7.891137047399831
8, 269, 6.103634188108033
8, 102, 1.3397007928549156
8, 56, 9.398002467436056
8, 26, 6.1317787616016615
8, 248, 9.419913123339834
8, 202, 14.132074267784938
8, 174, 14.368004034532094
8, 48, 5.2019064768960614
8, 46, 3.6695326745725385
8, 101, 1.9765909886831665
8, 116, 11.407338829338679
8, 137, 9.74044649142425
8, 265, 4.79015007710709
8, 62, 6.6410980892419795
8, 161, 11.373036291145631
8, 191, 1.5612125545743238
8, 133, 11.677627535194093
8, 228, 7.253057495624371
8, 103, 4.846147069136893
8, 157, 8.882075581333478
8, 50, 5.420967104834299
8, 93, 6.637227469107048
8, 99, 5.767510472361878
8, 153, 8.770871158763123
8, 12, 11.627723364353749
8, 112, 7.443364073778828
8, 96, 9.3043765565457
8, 215, 5.090325955777912
8, 117, 9.234347039169252
8, 115, 3.8206639279821646
8, 223, 11.487501789295994
8, 159, 4.144022692135992
8, 278, 10.08571820959746
8, 273, 7.866039341828618
8, 66, 9.409712498581472
8, 125, 11.487501789295994
8, 113, 4.088713948117709
8, 271, 7.5425106444629355
8, 69, 4.144022692135992
8, 178, 1.6060071822385833
8, 152, 6.184686091440596
8, 252, 22.627663732837703
8, 11, 14.810558398066844
8, 105, 6.409409767195537
8, 243, 5.331943516881806
8, 80, 8.101046537518917
8, 199, 5.598594098136202
8, 122, 7.650986338346051
8, 42, 3.7720803619865277
8, 171, 12.033779654022887
8, 181, 3.343927173954553
8, 58, 5.588006997822586
8, 167, 8.367308209634649
8, 83, 10.10474657519743
8, 219, 16.332909536093357
8, 100, 8.37860654358557
8, 40, 1.0040340749422658
8, 179, 1.6608646830946177
8, 233, 3.8206639279821646
8, 98, 10.391281404936109
8, 92, 1.0040340749422658
8, 180, 8.307332320826498
8, 257, 7.605498657524012
8, 221, 1.1147589668104114
8, 120, 3.4195508627593805
8, 77, 0.8822856409505218
8, 235, 6.948886780827403
8, 17, 0.935708735314282
8, 141, 4.79015007710709
8, 61, 5.906024669858028
9, 2, 0.7571702052158948
9, 16, 1.3735018980239189
9, 34, 2.559887133056443
9, 38, 2.0248392891436144
9, 27, 3.680567124811232
9, 25, 3.196601166685224
9, 36, 3.0209695281957782
9, 17, 1.0536687459287264
9, 39, 1.9850374748529283
9, 33, 4.764032447056527
9, 41, 4.1124667346568735
9, 6, 1.089197890548442
9, 8, 2.9678391690763335
9, 5, 2.5056737227375705
9, 30, 4.026330832592889
9, 18, 4.208857555042425
9, 28, 1.5118129021481432
9, 19, 0.7167770487161009
9, 20, 1.7023385127465216
9, 26, 2.1986182622515202
9, 7, 1.7610145313869552
9, 44, 1.0350310330765833
9, 13, 8.080750097422822
9, 43, 6.3375525548774565
9, 35, 3.6932069223045607
9, 0, 4.1124667346568735
9, 32, 3.660408631150112
9, 31, 2.219186552563109
9, 29, 1.7211261102714612
9, 14, 2.242679842842782
9, 1, 0.7422798893724152
9, 45, 7.0545592715969345
9, 24, 2.1395236155733612
9, 9, 6.7352773191935995
9, 3, 1.4834393481665524
9, 4, 2.6788021378010414
9, 40, 2.8786413491832255
9, 23, 2.084454491991942
9, 42, 6.2916317070343615
9, 21, 2.665774985571416
9, 22, 2.094398554499874
9, 11, 1.075768948399287
9, 10, 1.3090429636213827
9, 15, 1.828779897918927
9, 46, 2.0248392891436144
9, 12, 8.602065554767174
9, 37, 2.3583830165772866
10, 185, 11.53455032739775
10, 238, 4.942250242582899
10, 264, 5.857287149828469
10, 368, 9.624431416132223
10, 380, 4.428488240340447
10, 8, 4.590681215026461
10, 90, 4.219418798831714
10, 290, 3.5457513243043954
10, 344, 7.202736942937866
10, 181, 6.359645608671055
10, 276, 5.787677261609788
10, 374, 8.67992167639309
10, 60, 4.498940035543348
10, 162, 4.442570262648865
10, 212, 6.252968221005569
10, 137, 4.207775526879831
10, 145, 11.45962191520506
10, 438, 6.149814307978553
10, 21, 4.427822372976503
10, 176, 7.717752496556637
10, 410, 4.0626432878847485
10, 409, 5.10053898905836
10, 386, 9.816491118720881
10, 28, 7.728656459060825
10, 286, 6.303573094480826
10, 342, 1.6929281504310805
10, 395, 3.939555822212626
10, 167, 4.214969290045854
10, 401, 11.723621494382172
10, 24, 7.203115043469519
10, 260, 3.588078086322593
10, 43, 5.323086866414894
10, 396, 10.519033862456872
10, 210, 9.629350724466923
10, 403, 10.680694736559955
10, 277, 6.6749274491329595
10, 17, 6.076934705010856
10, 22, 5.732331268939149
10, 249, 8.082296142079349
10, 310, 7.200199525164366
10, 191, 5.315545271593339
10, 322, 8.416032309232913
10, 295, 4.193901706522263
10, 352, 4.781471587142046
10, 343, 5.179823616441849
10, 12, 13.26860389096955
10, 439, 4.011317643261306
10, 379, 0.9745056158041793
10, 414, 4.547154625981882
10, 132, 12.53912880578206
10, 329, 4.639678543197243
10, 433, 5.108853761133428
10, 435, 1.4086971174813523
10, 441, 0.7213333676735669
10, 311, 14.293889736650094
10, 44, 9.218303480788485
10, 319, 12.835660870274818
10, 149, 0.6344869545161406
10, 30, 3.0351271237468924
10, 432, 5.775992822277322
10, 82, 7.050097990932213
10, 94, 9.592739075744825
10, 222, 4.663994359632422
10, 150, 8.900166206388043
10, 112, 9.089064233162489
10, 347, 9.726749203479182
10, 326, 4.3781035128358
10, 23, 6.914132982121538
10, 69, 4.805772072087473
10, 91, 6.257142557784599
10, 338, 5.733696543805424
10, 92, 4.0626432878847485
10, 15, 11.132681562013
10, 228, 9.041003587219011
10, 398, 6.005798825898268
10, 114, 6.320639048889148
10, 173, 3.1809771827995386
10, 370, 9.749206263397001
10, 317, 5.673487531010686
10, 393, 9.666015655234604
10, 262, 9.673781088340583
10, 78, 8.948930957195534
10, 197, 11.471550874284677
10, 118, 4.612756761761968
10, 189, 3.885184015816349
10, 378, 7.643420569394085
10, 275, 6.065726676665333
10, 40, 9.633931216494904
10, 255, 8.883051167355163
10, 200, 9.23750251580939
10, 73, 7.492061389997686
10, 247, 8.473063235775665
10, 41, 3.1481909603640235
10, 309, 8.293373347496562
10, 279, 2.0234581785530033
10, 148, 9.116390517321564
10, 174, 2.5332284486057195
10, 104, 4.306535271849259
10, 124, 10.635861246286101
10, 337, 2.8608877217600917
10, 314, 6.685915683439885
10, 42, 8.67754519232463
10, 364, 6.312490742768399
10, 244, 9.473937863864439
10, 126, 7.565450434727035
10, 157, 5.460419420532347
10, 165, 4.871687272582722
10, 130, 6.176214534837448
10, 254, 10.994130315444636
10, 301, 9.60405644473269
10, 267, 9.54514681753956
10, 442, 5.803750834165656
10, 226, 4.96960332684991
10, 413, 4.9247488213335275
10, 25, 5.439951370654844
10, 235, 8.42251051278354
10, 280, 3.22984037443996
10, 387, 5.68440835530852
10, 427, 11.471550874284677
10, 10, 8.572997356687472
10, 198, 8.84019300350761
10, 204, 4.98493284034243
10, 348, 3.0881018016991897
10, 390, 4.944076141932434
10, 63, 6.668013218246262
10, 265, 1.4843766524893267
10, 93, 2.5669601698668583
10, 14, 9.77723140464929
10, 355, 3.74647653216373
10, 89, 6.33591847060693
10, 399, 6.318365124167197
10, 9, 3.509985619622979
10, 383, 7.785782919602328
10, 437, 3.5457513243043954
10, 183, 4.638866726690477
10, 201, 5.671339257066177
10, 32, 3.998892657050961
10, 146, 6.521711065105898
10, 56, 8.540792930990987
10, 331, 4.602053722930378
10, 257, 7.200583606689747
10, 350, 4.2054471024697895
10, 312, 4.217497096476835
10, 332, 10.034621164851755
10, 270, 7.517356183697472
10, 243, 9.239686300109037
10, 402, 9.629350724466923
10, 334, 2.206286262741661
10, 195, 3.4650866418653554
10, 194, 10.515320798132
10, 70, 6.275255388215427
10, 341, 10.954363394708942
10, 38, 8.16714349667903
10, 315, 3.2929032318105604
10, 98, 10.212871902786862
10, 318, 3.4970509449892155
10, 68, 4.615583366646769
10, 102, 5.773366437760715
10, 7, 5.970884694336799
10, 391, 5.838801641031764
10, 340, 5.056204717791086
10, 328, 8.55389996691665
10, 308, 3.7992369582130014
10, 240, 9.414445390643369
10, 120, 3.138291744532803
10, 372, 7.988906114262386
10, 85, 4.942250242582899
10, 258, 3.7134932001799004
10, 208, 7.288749853102959
10, 389, 6.622891990611665
10, 431, 3.275019634422561
10, 306, 12.268866038413153
10, 99, 3.8443402511270057
10, 302, 4.98493284034243
10, 271, 5.059831279907019
10, 79, 9.21745147882565
10, 293, 6.97554773595047
10, 385, 1.899918830609702
10, 376, 8.284443633646841
10, 263, 7.616937445993398
10, 135, 5.857287149828469
10, 303, 4.084875954557946
10, 4, 5.7812562251810125
10, 203, 9.578039701561956
10, 64, 6.074652799701825
10, 46, 3.531418443346663
10, 281, 11.723621494382172
10, 371, 6.977331371286725
10, 49, 3.3056333089177543
10, 291, 6.6527373286712335
10, 87, 3.815333086598649
10, 179, 3.8671801629686615
10, 284, 7.559681876721614
10, 415, 12.267347050554383
10, 65, 2.6070976060711613
10, 156, 2.9387950752650585
10, 143, 1.813597536020878
10, 232, 4.494159401944721
10, 26, 8.717481928550317
10, 354, 5.224723104969014
10, 61, 8.156302543425753
10, 103, 11.866075592861833
10, 144, 3.45273652953217
10, 417, 8.385354829345534
10, 273, 0.6929999766707416
10, 152, 5.671339257066177
10, 339, 9.091315289168959
10, 283, 10.64525558935153
10, 83, 8.531300049896487
10, 416, 4.639678543197243
10, 215, 8.83016484401649
10, 349, 10.519033862456872
10, 227, 9.592739075744825
10, 375, 4.638866726690477
10, 362, 2.9789585741277156
10, 316, 9.87156493399621
10, 27, 5.973946904839282
10, 3, 6.923983572938756
10, 440, 6.4155167213825255
10, 230, 8.251426938498572
10, 299, 5.587300296984972
10, 106, 7.559681876721614
10, 35, 6.661001170976381
10, 88, 4.313988376096145
10, 2, 4.338383690535537
10, 29, 3.6499436975290585
10, 18, 5.156168255613025
10, 184, 12.766833830095093
10, 113, 0.9745056158041793
10, 434, 2.566071037857771
10, 67, 6.685915683439885
10, 141, 4.615583366646769
10, 358, 4.590681215026461
10, 47, 14.586596616963453
10, 381, 11.262564731173597
10, 252, 8.56813062176755
10, 411, 12.635730900363122
10, 105, 8.291389396457086
10, 125, 12.766833830095093
10, 282, 9.624431416132223
10, 365, 3.6807991519930945
10, 287, 11.53455032739775
10, 177, 5.156168255613025
10, 353, 5.624006023827319
10, 221, 2.6612195965237095
10, 119, 7.986720536296982
10, 359, 8.830453698307984
10, 139, 0.8677390196959762
10, 76, 5.844181960962788
10, 192, 4.043798228371289
10, 134, 5.095864500217516
10, 19, 5.479566786251196
10, 436, 6.427676139220568
10, 187, 7.059451932423678
10, 422, 7.956987675174731
10, 129, 7.17930542639219
10, 300, 5.466486598813233
10, 251, 9.642416924237319
10, 351, 6.521711065105898
10, 180, 2.4943473632167215
10, 123, 5.271406890725824
10, 59, 6.675768995680062
10, 172, 6.170191473232758
10, 1, 10.566664206066536
10, 138, 5.94048663493754
10, 231, 9.749206263397001
10, 357, 4.427822372976503
10, 397, 13.386623009363566
10, 423, 4.7033995350110525
10, 363, 6.263620637943837
10, 6, 5.773366437760715
10, 288, 12.420077390983607
10, 133, 9.576781116663055
10, 100, 6.5056399352507555
10, 122, 3.880441247583473
10, 360, 0.8794193120311122
10, 400, 6.247966682509121
10, 335, 10.53559808977828
10, 384, 7.298645122056287
10, 382, 5.970884694336799
10, 159, 11.45962191520506
10, 320, 11.372516732050373
10, 305, 3.656873703177195
10, 175, 5.7772535767012645
10, 51, 4.0626432878847485
10, 84, 8.260149853912896
10, 246, 9.913319348483746
10, 239, 9.380652601056882
10, 211, 4.602040947475748
10, 169, 10.867237922204232
10, 220, 13.461410099064816
10, 16, 13.994172046401658
10, 34, 9.55983809986103
10, 36, 2.206286262741661
10, 278, 9.886430329780413
10, 188, 2.849568548100843
10, 136, 9.414445390643369
10, 225, 7.577785746938933
10, 356, 4.663994359632422
10, 407, 8.502353421715181
10, 367, 9.031740121569698
10, 57, 5.479566786251196
10, 366, 7.913343358169012
10, 147, 3.922335835362906
10, 327, 7.5534355446563035
10, 324, 5.249135712558743
10, 107, 4.590368177740664
10, 377, 6.994208015749802
10, 256, 4.361739940319018
10, 217, 8.328267021312643
10, 425, 4.217497096476835
10, 424, 4.781217514790889
10, 388, 3.3841624812873574
10, 313, 3.531418443346663
10, 128, 12.132647758550744
10, 178, 9.332678404196608
10, 154, 6.975129957584871
10, 108, 4.411248243064636
10, 54, 5.545728303358982
10, 166, 5.842386913625589
10, 86, 6.149814307978553
10, 214, 5.427065148139455
10, 266, 8.883051167355163
10, 142, 5.141892993762147
