Netid, Fid, DS_FF_xi_05_epsilon_e-7_c_5
3, 78, 176400175
3, 67, 166760812
3, 41, 410094757
3, 200, 1260232452
3, 205, 192788353
3, 202, 599666294
3, 58, 78943316
3, 50, 1639881820
3, 75, 254143141
3, 211, 75492
3, 139, 3211807753
3, 165, 41728
3, 207, 147123514
3, 44, 168992474
3, 212, 721516699
3, 187, 56928123
3, 71, 291677
3, 214, 428845813
3, 14, 735649682
3, 55, 148188580
3, 166, 98717520
3, 206, 123017344
3, 125, 9316397
3, 128, 77176295
3, 8, 23962471
3, 94, 2075759069
3, 34, 4551749
3, 162, 1895413469
3, 224, 47173114
3, 99, 640053912
3, 85, 2521722004
3, 54, 299113868
3, 45, 922330919
3, 40, 36238
3, 66, 119284459
3, 127, 1956235
3, 73, 160548048
3, 158, 2351556
3, 181, 3756770901
3, 97, 3253343732
3, 164, 150534647
3, 114, 48581093
3, 209, 146449642
3, 102, 435537450
3, 92, 456406698
3, 9, 475688707
3, 222, 256214682
3, 93, 214643165
3, 11, 100987012
3, 140, 90500
3, 79, 335841457
3, 84, 646682
3, 221, 66120549
3, 63, 2009558733
3, 185, 1172798830
3, 101, 197506513
3, 174, 536820507
3, 150, 354039650
3, 53, 2047868
3, 10, 94448569
3, 154, 49729936
3, 149, 2987649883
3, 17, 36225730
3, 33, 579731796
3, 126, 58957515
3, 190, 152314862
3, 172, 3271790
3, 143, 370882238
3, 213, 496395589
3, 76, 4651727
3, 196, 24567
3, 228, 331749801
3, 89, 55403397
3, 129, 98441281
3, 83, 5936177411
3, 91, 84883687
3, 179, 75987738
3, 123, 1327383742
3, 37, 26491991
3, 35, 43000
3, 103, 35955175
3, 96, 1506136162
3, 199, 80570004
3, 74, 64836594
3, 70, 350446483
3, 117, 480932713
5, 5, 67004505
5, 11, 98645
5, 10, 562814
5, 0, 1912454
5, 6, 720109
5, 15, 708377
5, 2, 4546619
5, 3, 43792
5, 9, 2369991
5, 7, 12115752
5, 13, 15279713
5, 1, 2352468
5, 16, 81432
5, 8, 6602312
5, 12, 1871266
5, 4, 715391
5, 14, 16992
6, 22, 38604920
6, 10, 71496260
6, 4, 11024549
6, 12, 32431821
6, 6, 131707
6, 15, 5908561
6, 19, 11901693
6, 3, 3533300
6, 14, 34436096
6, 11, 3501110
6, 18, 34528601
6, 26, 20019011
6, 16, 141985225
6, 21, 20692324
6, 1, 12130011
6, 23, 75650835
6, 13, 3491554
6, 25, 28285261
6, 9, 21881
6, 2, 448290
6, 0, 69457901
6, 5, 11791917
6, 20, 7133877
6, 8, 365214
6, 7, 15034872
6, 17, 3448093
6, 24, 3074030
7, 0, 1611279
7, 3, 22171
7, 1, 29476
7, 2, 2142474
8, 82, 407404614
8, 269, 106181475
8, 163, 1185465772
8, 8, 1543573634
8, 242, 710515127
8, 29, 656978440
8, 58, 252289475
8, 44, 2326770534
8, 159, 17580963
8, 85, 188051685
8, 59, 257649118
8, 240, 186310784
8, 34, 2939388199
8, 30, 66895970
8, 131, 118259036
8, 260, 36151722
8, 195, 383974800
8, 87, 445213641
8, 231, 773706297
8, 212, 763424079
8, 38, 221953862
8, 67, 272298397
8, 197, 22800795
8, 70, 23025847
8, 93, 119443706
8, 80, 362357644
8, 100, 383176625
8, 276, 27235354
8, 91, 503071023
8, 164, 25662186
8, 62, 186114315
8, 173, 200501363
8, 133, 1241078689
8, 244, 146456663
8, 97, 66873268
8, 134, 391967908
8, 245, 402557460
8, 129, 261025657
8, 169, 17103979
8, 83, 1497724536
8, 60, 18448598
8, 20, 962735704
8, 25, 2022510
8, 151, 85079834
8, 174, 792855379
8, 223, 1255072879
8, 243, 104765893
8, 11, 1655369522
8, 96, 262546405
8, 190, 1059808189
8, 119, 249877917
8, 262, 197341834
8, 213, 801987358
8, 69, 17168060
8, 214, 116620536
8, 209, 2109547968
8, 106, 182212022
8, 183, 474471805
8, 104, 59169152
8, 63, 40095431
8, 127, 753750722
8, 52, 191565357
8, 237, 291131979
8, 101, 1919617
8, 121, 77285
8, 12, 803609890
8, 2, 10469176
8, 225, 386214
8, 37, 764035584
8, 186, 2500071977
8, 265, 197487076
8, 117, 5025933878
8, 120, 36073106
8, 54, 578092869
8, 61, 118066184
8, 184, 592998239
8, 207, 56921139
8, 103, 33546349
8, 6, 370792859
8, 130, 224364367
8, 203, 234405072
8, 224, 183159537
8, 179, 6661572
8, 171, 1118679069
8, 23, 1640381343
8, 75, 122933164
8, 215, 47250831
8, 53, 87146627
8, 84, 52151642
8, 273, 57245568
8, 45, 430794830
8, 230, 783264904
8, 22, 256428270
8, 208, 86317321
8, 49, 1579279
8, 194, 103596962
8, 26, 421626110
8, 251, 403046
8, 247, 2257056856
8, 158, 2794889165
8, 122, 101107756
8, 74, 8610144
8, 124, 697242604
8, 259, 2961880
8, 142, 69205558
8, 220, 64659469
8, 155, 76390162
8, 109, 3850053554
8, 73, 128833369
8, 136, 79984818
8, 114, 68217837
8, 219, 2292911749
8, 152, 226576081
8, 266, 106195980
8, 249, 774944712
8, 153, 259463385
8, 5, 103942929
8, 126, 395616432
8, 162, 138606121
8, 141, 197397977
8, 187, 981908373
8, 107, 118956062
8, 123, 20874336
8, 170, 711862646
8, 264, 619177554
8, 148, 62555817
8, 258, 3752116433
8, 77, 54492
8, 156, 3851373520
8, 143, 160003195
8, 92, 398487
8, 57, 74079913
8, 144, 89071913
8, 216, 1376735203
8, 78, 417260968
8, 3, 38563
8, 185, 166946868
8, 16, 1251835292
8, 221, 211426
8, 150, 384733679
8, 172, 631794
8, 147, 82697208
8, 175, 22897316
8, 35, 8350658
8, 42, 56348347
8, 267, 399503854
8, 238, 395635917
8, 86, 621491428
8, 0, 127654721
8, 140, 2236168295
8, 198, 1945346
8, 229, 80400866
8, 182, 105099005
8, 39, 77452922
8, 115, 21357590
8, 99, 86357348
8, 116, 815799433
8, 268, 59739531
8, 248, 784313696
8, 32, 821843047
8, 191, 2214820
8, 157, 320753272
8, 277, 774991417
8, 28, 251493852
8, 76, 464377065
8, 36, 257967681
8, 188, 193516724
8, 108, 690355154
8, 278, 622282620
8, 227, 1458101524
8, 232, 34249908
8, 270, 83579674
8, 102, 3489608
8, 202, 1555965703
8, 125, 1252008175
8, 17, 26510
8, 165, 54794053
8, 254, 417226785
8, 222, 621795876
8, 196, 105638
8, 9, 846758564
8, 246, 416899079
8, 41, 672018593
8, 47, 16076856
8, 132, 2731641853
8, 72, 45440358
8, 33, 257306963
8, 50, 204866641
8, 113, 11779192
8, 48, 200176413
8, 218, 236073567
8, 105, 286369200
8, 110, 1015479834
8, 51, 2256159259
8, 19, 273052889
8, 235, 182460575
8, 181, 10480991
8, 21, 35122563
8, 68, 63446886
8, 192, 234230122
8, 43, 1574102395
8, 250, 68606035
8, 89, 174568207
8, 46, 132274697
8, 200, 127244902
8, 154, 773205228
8, 253, 73580225
8, 177, 1289328704
8, 24, 1477074313
8, 167, 507352420
8, 135, 9689185
8, 261, 33468203
8, 56, 1378338150
8, 257, 366809360
8, 201, 418285797
8, 275, 422489755
8, 233, 21318836
8, 236, 225283990
8, 138, 269936829
8, 204, 965935957
8, 211, 10126797821
8, 27, 94822979
8, 18, 3142319132
8, 64, 3222797613
8, 88, 287902982
8, 217, 93313963
8, 13, 57856832
8, 66, 490070035
8, 274, 176829253
8, 272, 224342754
8, 137, 377977064
8, 161, 419417356
8, 98, 283948374
8, 81, 213988211
8, 128, 87651093
8, 111, 763778862
8, 210, 37835630064
8, 226, 429095879
8, 112, 305468057
8, 31, 1614774992
8, 145, 415738751
8, 168, 59716267
8, 149, 808090809
8, 146, 180615767
8, 255, 110167212
8, 228, 168231722
8, 193, 602341947
8, 205, 274708669
8, 139, 1017140045
8, 10, 18204431
8, 7, 40109227
8, 263, 88604777
8, 234, 207476360
8, 94, 187003909
8, 176, 59119988
8, 90, 61057660
8, 166, 895055404
8, 4, 4872069
8, 206, 56675358
8, 160, 592563194
8, 79, 65543
8, 95, 182594144
8, 118, 46321267
8, 14, 223884706
8, 189, 75162398
8, 239, 1100473155
8, 55, 1638870053
8, 71, 553474149
8, 256, 102968662
8, 15, 2988925641
8, 271, 103316435
8, 252, 1606314879
8, 65, 33473551
8, 40, 397996
8, 241, 415981355
8, 178, 2004796
8, 180, 274112561
8, 199, 47412562
8, 1, 134612828
9, 13, 332492242
9, 18, 111589728
9, 19, 21561
9, 42, 216838231
9, 2, 19216
9, 46, 162238932
9, 10, 5739877
9, 16, 2069568
9, 15, 76007531
9, 45, 207861761
9, 21, 14136790
9, 27, 55786764
9, 32, 96527592
9, 38, 161941196
9, 11, 4041523
9, 14, 10444580
9, 7, 2160969
9, 9, 429675064
9, 44, 2150840
9, 26, 8111779
9, 29, 30082669
9, 33, 585161653
9, 30, 69280328
9, 4, 224325159
9, 17, 1978737
9, 40, 31281897
9, 5, 30778041
9, 36, 80346583
9, 6, 158977
9, 28, 91599809
9, 22, 92126005
9, 3, 15570817
9, 20, 190607
9, 31, 2066162
9, 39, 60891006
9, 24, 67510833
9, 23, 25662295
9, 25, 39420136
9, 34, 14028305
9, 8, 13282290
9, 35, 106625494
9, 0, 154597365
9, 1, 113172
9, 12, 710510693
9, 41, 154873430
9, 43, 1725436968
9, 37, 15634086
10, 42, 546990759
10, 285, 1697245732
10, 50, 696859834
10, 286, 151141468
10, 241, 237695154
10, 231, 188388762
10, 85, 115469716
10, 177, 105200945
10, 22, 127661742
10, 337, 27438704
10, 378, 242708237
10, 7, 85389883
10, 161, 668646988
10, 145, 681732608
10, 97, 127736352
10, 122, 158188261
10, 335, 2425365319
10, 347, 1264138196
10, 266, 1218537831
10, 154, 465503959
10, 142, 174683622
10, 144, 37614060
10, 88, 59587666
10, 70, 347335455
10, 342, 2389036
10, 87, 49008371
10, 287, 2343812395
10, 327, 195337862
10, 359, 92172652
10, 147, 32246824
10, 350, 93179319
10, 293, 315212352
10, 93, 72808689
10, 108, 73766795
10, 198, 641179507
10, 165, 67886747
10, 41, 75263319
10, 79, 486629162
10, 338, 284231121
10, 270, 123369690
10, 126, 171440114
10, 332, 1625120021
10, 246, 405610129
10, 320, 1567158433
10, 428, 610426824
10, 355, 28451483
10, 51, 60619578
10, 33, 74956723
10, 226, 144679410
10, 390, 118275233
10, 38, 424111558
10, 244, 1204506738
10, 309, 1579669935
10, 330, 133289518
10, 399, 150494786
10, 383, 241459044
10, 302, 202195875
10, 134, 523740131
10, 190, 74449542
10, 406, 82979877
10, 303, 29656581
10, 73, 1058054676
10, 101, 66419806
10, 189, 49328221
10, 336, 612211909
10, 420, 106652214
10, 3, 809688028
10, 323, 1914517
10, 280, 26126647
10, 71, 398892661
10, 277, 419363471
10, 72, 27179478
10, 268, 151555515
10, 218, 489755850
10, 283, 839954921
10, 276, 534039369
10, 8, 61143572
10, 224, 114640652
10, 1, 653240167
10, 24, 370263516
10, 221, 17642730
10, 240, 481633891
10, 292, 90602619
10, 193, 78317040
10, 174, 11525186
10, 59, 223024191
10, 365, 170579239
10, 351, 293697528
10, 317, 83514019
10, 173, 42770544
10, 379, 400049
10, 423, 189900995
10, 387, 234903591
10, 10, 679304205
10, 314, 560930446
10, 284, 119670108
10, 381, 574641588
10, 4, 147239385
10, 380, 94217534
10, 306, 2798803697
10, 136, 482927827
10, 62, 92050293
10, 146, 292395358
10, 334, 14753044
10, 105, 173413161
10, 43, 47227806
10, 427, 396852008
10, 297, 8367890
10, 408, 18435263
10, 81, 71187511
10, 388, 32777077
10, 421, 488589756
10, 225, 172010974
10, 414, 101144443
10, 291, 73202035
10, 413, 87478797
10, 106, 119451227
10, 418, 26560
10, 271, 50875429
10, 2, 44358629
10, 98, 258064120
10, 121, 3400492204
10, 397, 1765375957
10, 34, 276007550
10, 424, 94304677
10, 104, 111914684
10, 367, 337478685
10, 54, 125151048
10, 151, 274361265
10, 40, 410047453
10, 53, 88819450
10, 192, 89983090
10, 113, 398877
10, 233, 23645
10, 36, 15043798
10, 61, 163266387
10, 348, 27450397
10, 207, 50644066
10, 402, 491077225
10, 60, 106063701
10, 368, 862394247
10, 56, 435782486
10, 109, 88702380
10, 308, 60287806
10, 5, 246769706
10, 248, 51173128
10, 400, 1214074803
10, 328, 581408297
10, 288, 2383211989
10, 203, 214608230
10, 28, 226275865
10, 345, 181348138
10, 48, 291855727
10, 156, 30960915
10, 162, 379038728
10, 219, 32733686
10, 202, 1620418454
10, 12, 3400698445
10, 67, 557503213
10, 329, 54855379
10, 326, 379168231
10, 299, 88531418
10, 358, 59955635
10, 29, 30365077
10, 57, 66817641
10, 159, 682221330
10, 195, 69099660
10, 182, 88272233
10, 128, 2228628691
10, 386, 499646544
10, 112, 479467932
10, 171, 98818034
10, 76, 222247755
10, 260, 67339639
10, 396, 639551445
10, 119, 187184786
10, 125, 3528761824
10, 316, 407279677
10, 252, 535065380
10, 305, 43880593
10, 176, 110453427
10, 429, 617608858
10, 234, 80807525
10, 65, 19191933
10, 160, 71370162
10, 115, 2336811441
10, 6, 98858801
10, 143, 2937434
10, 392, 193991488
10, 194, 403587519
10, 431, 43337546
10, 262, 387489253
10, 133, 845665037
10, 249, 205760442
10, 64, 167798208
10, 26, 537181144
10, 123, 51473029
10, 363, 216792073
10, 199, 85144902
10, 157, 87059051
10, 376, 205734643
10, 63, 113499485
10, 170, 1670329945
10, 346, 125383121
10, 417, 932979045
10, 438, 232996585
10, 318, 84281866
10, 357, 95389049
10, 118, 93923684
10, 333, 483130425
10, 261, 107794072
10, 91, 155957321
10, 331, 85123474
10, 290, 65233494
10, 264, 187764329
10, 353, 130288094
10, 352, 97189221
10, 152, 208317514
10, 238, 116749714
10, 282, 860401090
10, 100, 271549584
10, 312, 13478026
10, 66, 439406395
10, 296, 187647672
10, 254, 276866509
10, 132, 2990630035
10, 19, 67795735
10, 31, 548414693
10, 83, 276718741
10, 405, 419187299
10, 410, 60538887
10, 110, 1559958379
10, 32, 34322003
10, 30, 37106268
10, 294, 57906664
10, 84, 91505502
10, 169, 1730309350
10, 389, 440348791
10, 255, 1217882001
10, 437, 66353222
10, 116, 709855728
10, 340, 103002785
10, 44, 696163482
10, 167, 120923054
10, 258, 64018527
10, 80, 592943962
10, 178, 863903809
10, 75, 1061441937
10, 313, 8416300
10, 166, 102394054
10, 77, 53060774
10, 206, 74731573
10, 45, 97298646
10, 325, 2343536527
10, 158, 371967
10, 228, 377934479
10, 310, 504258852
10, 52, 147069057
10, 403, 1658004265
10, 37, 630700015
10, 441, 379812
10, 430, 1077641910
10, 324, 73803162
10, 103, 2821505566
10, 149, 34564
10, 187, 334265741
10, 344, 180381136
10, 214, 151125117
10, 440, 414527095
10, 384, 178160875
10, 0, 682386546
10, 220, 3660026553
10, 213, 215835469
10, 11, 63372848
10, 422, 408887957
10, 432, 275943950
10, 27, 73775008
10, 272, 1685266185
10, 235, 198526578
10, 39, 72909707
10, 267, 266910442
10, 372, 464725396
10, 419, 124367859
10, 35, 478539238
10, 257, 265646305
10, 95, 567481367
10, 416, 54877709
10, 131, 274648511
10, 180, 24160461
10, 58, 446807433
10, 385, 1674758
10, 321, 722675958
10, 436, 167909126
10, 148, 1332034295
10, 301, 1673354446
10, 9, 95931414
10, 69, 123733840
10, 74, 1263716742
10, 135, 187861532
10, 300, 103529041
10, 130, 38852442
10, 201, 208622072
10, 371, 324528586
10, 96, 29958657
10, 426, 1219107414
10, 208, 175320111
10, 349, 639318576
10, 18, 104268084
10, 92, 61898585
10, 227, 546149126
10, 141, 51630884
10, 442, 239333729
10, 412, 73536861
10, 17, 149305498
10, 55, 1608298573
10, 210, 490514727
10, 245, 437054296
10, 102, 98992612
10, 155, 318897294
10, 127, 157551266
10, 196, 146213452
10, 124, 1015591008
10, 275, 292832415
10, 120, 29025878
10, 232, 131982557
10, 411, 3189819360
10, 137, 39606264
10, 94, 545402616
10, 401, 2420309565
10, 229, 865522712
10, 197, 399079959
10, 215, 426313849
10, 163, 4405303290
10, 315, 8460894
10, 222, 42774972
10, 209, 14397598
10, 304, 20733459
10, 307, 74368802
10, 114, 219830554
10, 89, 108150689
10, 13, 36709
10, 361, 159612249
10, 90, 97099031
10, 373, 1617442024
10, 99, 60960317
10, 82, 420341498
10, 20, 158279683
10, 217, 187844147
10, 47, 4300016493
10, 382, 90782567
10, 184, 3497547961
10, 175, 267894616
10, 394, 29540823
10, 168, 150834321
10, 435, 2385260
10, 150, 308601963
10, 14, 876305344
10, 23, 400797136
10, 251, 415449962
10, 273, 28203
10, 322, 194073963
10, 364, 128124879
10, 179, 38121159
10, 343, 178196472
10, 374, 264985204
10, 398, 228115768
10, 279, 68950959
10, 46, 8239750
10, 362, 70791147
10, 78, 535883178
10, 341, 621195765
10, 191, 119371587
10, 236, 1538917274
10, 25, 176819460
10, 16, 2252225407
10, 395, 46587796
10, 242, 68165267
10, 164, 46512924
10, 211, 217524904
10, 107, 99137893
10, 274, 643081533
10, 205, 156890518
10, 247, 612146647
10, 281, 2379806354
10, 186, 973638896
10, 153, 418789940
10, 140, 202503888
10, 216, 300063623
10, 295, 169812071
10, 185, 2298185082
10, 237, 509008850
10, 409, 142732159
10, 181, 311452573
10, 377, 362373388
10, 188, 9856399
10, 434, 18211806
10, 68, 52271745
10, 319, 2282946168
10, 259, 36335005
10, 15, 645143745
10, 370, 184842936
10, 250, 28797530
10, 354, 79357789
10, 415, 927172968
10, 425, 13386844
10, 311, 14954728214
10, 356, 42761134
10, 243, 597554776
10, 369, 7971397
10, 269, 320365714
10, 21, 92356154
10, 289, 73602715
10, 138, 124172622
10, 263, 573537181
10, 117, 214305351
10, 278, 791338001
10, 253, 2397847934
10, 393, 404967188
10, 200, 369391739
10, 256, 113543885
10, 375, 83448934
10, 298, 3570054580
10, 49, 28003011
10, 204, 201187199
10, 265, 691966
10, 139, 32541
10, 339, 1263254368
10, 239, 543089369
10, 404, 1488281568
10, 439, 28174643
10, 360, 31569
10, 86, 232026617
10, 129, 409751613
10, 183, 82655689
10, 212, 384513123
10, 172, 303765550
10, 407, 434504584
10, 230, 197828085
10, 366, 119954669
10, 433, 85375214
10, 391, 307656911
10, 223, 1169298464
10, 111, 67066307
11, 5, 1925578
11, 1, 1831081
11, 2, 19286
11, 4, 1756711
11, 3, 1406296
11, 0, 1734189
11, 7, 2146072
11, 8, 18294
11, 6, 2105054
12, 193, 16786213
12, 13, 42169728
12, 66, 41197945
12, 181, 23018561
12, 70, 24118985
12, 59, 24997
12, 183, 94634925
12, 53, 108387954
12, 73, 3803567
12, 164, 983894869
12, 191, 64190860
12, 3, 23215560
12, 79, 456114938
12, 138, 44674429
12, 135, 28877540
12, 96, 314915622
12, 129, 56661902
12, 88, 100279420
12, 39, 95304308
12, 7, 4870816
12, 4, 38041532
12, 178, 42093132
12, 124, 1575963
12, 176, 109130918
12, 58, 44284358
12, 20, 323337092
12, 25, 250736575
12, 83, 218032515
12, 108, 149070223
12, 127, 182841286
12, 174, 110046862
12, 172, 25829
12, 100, 115294936
12, 141, 219573953
12, 187, 176540908
12, 189, 53507402
12, 2, 38000304
12, 185, 52567100
12, 1, 28201633
12, 15, 51822975
12, 128, 104601700
12, 62, 173350721
12, 130, 33890061
12, 158, 15349933
12, 5, 187535740
12, 31, 8489667
12, 50, 5014025
12, 184, 73345283
12, 80, 217761455
12, 117, 62302391
12, 153, 2398144
12, 166, 42759663
12, 109, 108183091
12, 152, 173266513
12, 110, 2261597
12, 33, 15434029
12, 91, 21689051
12, 94, 66178081
12, 24, 175734748
12, 42, 115877289
12, 161, 85636193
12, 102, 15285782
12, 98, 1925879
12, 140, 1933974
12, 54, 33068081
12, 89, 1861939
12, 169, 844669652
12, 60, 3446268
12, 72, 310996749
12, 56, 186779583
12, 87, 176111564
12, 136, 21138180
12, 163, 275704829
12, 93, 312125825
12, 16, 327365168
12, 74, 69319871
12, 14, 107005746
12, 67, 79175986
12, 144, 4937815
12, 28, 1665220
12, 26, 19968065
12, 22, 38685717
12, 103, 1591612
12, 121, 19964128
12, 133, 37457438
12, 43, 114584525
12, 132, 83326576
12, 12, 376335189
12, 106, 93858009
12, 156, 780808130
12, 84, 77136647
12, 145, 2400047
12, 115, 4849367
12, 142, 29910906
12, 107, 63727031
12, 157, 645308083
12, 51, 24039936
12, 146, 6057069
12, 29, 32417853
12, 76, 69279845
12, 165, 695663468
12, 180, 6049025
12, 155, 1863953
12, 120, 21941
12, 147, 109010301
12, 23, 74473497
12, 47, 27143903
12, 86, 234851427
12, 150, 48210016
12, 148, 4795466
12, 126, 41642518
12, 57, 6568088
12, 81, 61199262
12, 171, 2114802
12, 30, 21801513
12, 159, 44397380
12, 36, 88919165
12, 45, 157998895
12, 69, 5509283
12, 49, 5030826
12, 170, 149582255
12, 44, 48152355
12, 71, 720299
12, 125, 39213
12, 90, 43533674
12, 99, 987662978
12, 113, 17654301
12, 137, 20036514
12, 10, 109976731
12, 173, 58719498
12, 38, 24650759
12, 118, 29941272
12, 19, 29966242
12, 114, 4397580
12, 190, 80562416
12, 61, 136678123
12, 139, 2081059
12, 97, 48209815
12, 18, 137767975
12, 175, 42689041
12, 192, 38655331
12, 154, 92545640
12, 21, 28634
12, 188, 175516930
12, 119, 2185284
12, 111, 337142861
12, 143, 41898248
12, 41, 122796883
12, 92, 313351281
12, 134, 306750331
12, 35, 21483717
12, 104, 374527450
12, 85, 142550115
12, 63, 7928838
12, 0, 56326572
12, 168, 21212217
12, 55, 11569440
12, 167, 76977146
12, 77, 76585704
12, 40, 32214705
12, 65, 21139861
12, 177, 17942810
12, 186, 7937944
12, 131, 177557713
12, 116, 74068
12, 82, 101192111
12, 17, 105384979
12, 52, 324111050
12, 101, 6675468
12, 78, 654505818
12, 123, 40242395
12, 160, 122917200
12, 194, 26740
12, 32, 25057
12, 95, 132066112
12, 6, 100757737
12, 112, 175533039
12, 182, 56865974
12, 46, 149367822
12, 162, 1926039
12, 149, 4067140
12, 11, 208545447
12, 122, 112601039
12, 8, 41710156
12, 27, 43948789
12, 64, 4616821
12, 151, 187149498
12, 9, 53372998
12, 68, 174746405
12, 179, 41002100
12, 48, 29965368
12, 37, 19898575
12, 34, 124114283
12, 105, 1676732
12, 75, 23282556
13, 241, 302645469
13, 151, 68634707
13, 20, 300980029
13, 229, 5679003
13, 75, 156032729
13, 44, 188678791
13, 210, 23302635
13, 29, 167731502
13, 0, 794388977
13, 167, 202250251
13, 8, 132102219
13, 81, 10783886
13, 142, 147086
13, 190, 979912837
13, 184, 53620
13, 41, 88150264
13, 230, 224637161
13, 69, 1133737550
13, 153, 46748074
13, 244, 986183456
13, 206, 157737665
13, 217, 40847990
13, 233, 169153235
13, 77, 205696568
13, 188, 26700
13, 252, 22449366
13, 25, 141096342
13, 186, 102075747
13, 40, 25882089
13, 201, 29347120
13, 22, 59735291
13, 205, 301017037
13, 74, 105101626
13, 76, 40070053
13, 160, 13078987
13, 133, 28375849
13, 155, 70569101
13, 1, 300971021
13, 36, 155435111
13, 131, 190294138
13, 99, 377837072
13, 117, 1774425945
13, 120, 60707422
13, 180, 296395337
13, 30, 2045850334
13, 141, 119259855
13, 63, 191566022
13, 66, 1164247278
13, 242, 75342
13, 52, 742986059
13, 54, 179070548
13, 222, 6382529
13, 219, 1967958
13, 147, 32847147
13, 172, 1009553626
13, 207, 110359278
13, 37, 85556584
13, 169, 997290919
13, 195, 18206484
13, 42, 46645663
13, 220, 29662763
13, 228, 296042486
13, 7, 25370990
13, 116, 678367888
13, 47, 109514435
13, 90, 80598433
13, 92, 3180336052
13, 113, 100538998
13, 68, 25891755
13, 149, 132812933
13, 214, 390077968
13, 89, 15401108
13, 95, 16975248
13, 236, 8481773
13, 121, 121741235
13, 87, 2509713
13, 225, 28616682
13, 102, 418094874
13, 48, 502113116
13, 31, 14174101
13, 115, 205004832
13, 108, 106950821
13, 135, 113932473
13, 106, 127916816
13, 237, 19646404
