Netid, Fid, LUDB_FF
10, 308, 2713788248
10, 240, 33917524975
10, 120, 2526200725
10, 372, 34004339658
10, 85, 7443204686
10, 258, 2576907448
10, 208, 11940883920
10, 389, 24201382685
10, 431, 2789597765
10, 306, 187529505647
10, 99, 1972800366
10, 302, 13637764379
10, 271, 5974405010
10, 79, 17317893864
10, 293, 22726996898
10, 385, 75308016
10, 376, 15403955271
10, 263, 32479389242
10, 135, 15496346376
10, 303, 1414049296
10, 4, 7949972051
10, 203, 14882721213
10, 64, 5613385190
10, 46, 591597005
10, 281, 175096211755
10, 371, 13108676517
10, 49, 1642213865
10, 291, 5753416154
10, 87, 5753891264
10, 179, 2270469866
10, 284, 6396113748
10, 415, 79756307073
10, 65, 2449311657
10, 156, 536555167
10, 143, 552279971
10, 232, 5363755086
10, 26, 47125041559
10, 354, 6004132840
10, 61, 7371270946
10, 103, 191796126805
10, 144, 1072927029
10, 417, 42374221551
10, 273, 4037409
10, 152, 6129115394
10, 339, 32027506572
10, 283, 71511231182
10, 83, 23499753918
10, 416, 3292651357
10, 215, 38309549533
10, 349, 48232608074
10, 227, 42237913827
10, 375, 6958079601
10, 362, 4479083479
10, 316, 44679235048
10, 27, 8906816587
10, 3, 54060038875
10, 440, 33208183434
10, 230, 11309122634
10, 299, 5703518864
10, 106, 6134654649
10, 35, 33940082282
10, 88, 3592598006
10, 2, 1963515033
10, 29, 1534100480
10, 18, 4024920676
10, 184, 254241359900
10, 113, 10849372
10, 434, 612636755
10, 67, 26325050966
10, 141, 2650367185
10, 358, 5546996838
10, 47, 299945200514
10, 381, 44953528519
10, 252, 48145891795
10, 411, 204873768108
10, 105, 6822067245
10, 125, 254883788847
10, 282, 70858932497
10, 365, 9304017357
10, 287, 176499996018
10, 177, 4424906112
10, 353, 12864639073
10, 221, 610787714
10, 119, 15145219258
10, 359, 4822703767
10, 139, 5624438
10, 76, 13721548817
10, 192, 5525318564
10, 134, 37831671481
10, 19, 3578174919
10, 436, 14148599203
10, 187, 22888426065
10, 422, 31834706464
10, 129, 24995814137
10, 300, 7226424209
10, 251, 17500062540
10, 351, 16159380805
10, 180, 475036557
10, 123, 3496753984
10, 59, 12276240586
10, 172, 14221881449
10, 1, 62920223338
10, 138, 4211915186
10, 231, 14274008717
10, 357, 4814254532
10, 397, 105706330361
10, 423, 9519068512
10, 363, 7932607118
10, 6, 5269032480
10, 288, 174883531301
10, 133, 65150428595
10, 100, 10109742626
10, 122, 13298228844
10, 360, 7151961
10, 400, 17761047689
10, 335, 167677397135
10, 384, 15721244398
10, 382, 6612944604
10, 159, 63017700279
10, 320, 117321990772
10, 305, 3183446467
10, 175, 13029080327
10, 51, 2884693414
10, 84, 9304365240
10, 246, 36268540746
10, 239, 46035194011
10, 211, 15791155509
10, 169, 123301894870
10, 220, 254709470198
10, 16, 165124942204
10, 34, 30693950911
10, 36, 226016247
10, 278, 40460915087
10, 188, 1421279837
10, 136, 34087643000
10, 225, 14330398792
10, 356, 2829461868
10, 407, 34953027726
10, 367, 21738751699
10, 57, 3147276942
10, 366, 8032518673
10, 147, 1072139670
10, 327, 9381077172
10, 324, 6402910201
10, 107, 3072780471
10, 377, 8687257648
10, 256, 3812502423
10, 217, 13045917564
10, 425, 1721232400
10, 424, 4626400004
10, 388, 502755718
10, 313, 537483008
10, 128, 164535574264
10, 178, 70807833449
10, 154, 24062355481
10, 108, 5367830689
10, 54, 5883658446
10, 166, 7361575131
10, 86, 12009373663
10, 214, 14208850096
10, 266, 76516508049
10, 142, 6465116310
10, 216, 24626763408
10, 241, 15511637975
10, 330, 9575476858
10, 5, 10767805286
10, 268, 5400622836
10, 75, 77514382657
10, 80, 40675237789
10, 153, 15347421285
10, 182, 4557851300
10, 206, 8386685063
10, 406, 666617179
10, 297, 525147221
10, 229, 57854751477
10, 121, 246219878004
10, 223, 38775057554
10, 140, 15983677615
10, 160, 3265594255
10, 115, 175645049728
10, 294, 1824413272
10, 307, 3334560038
10, 74, 79206146418
10, 164, 1733523800
10, 95, 16867251120
10, 213, 11058598205
10, 404, 110243919693
10, 429, 21299495175
10, 109, 12378472245
10, 155, 16741983811
10, 259, 1597981457
10, 190, 6767902108
10, 39, 2907792578
10, 237, 44672230870
10, 55, 120113172985
10, 285, 119150842350
10, 111, 3618495085
10, 373, 121674287562
10, 405, 22351427024
10, 333, 24409378740
10, 419, 6625699668
10, 269, 10546012920
10, 209, 1521111305
10, 33, 6916250633
10, 31, 42371951400
10, 321, 63144741460
10, 420, 5193595399
10, 58, 17060682944
10, 218, 38558333710
10, 233, 6911571
10, 199, 4656736449
10, 248, 5668514511
10, 50, 39121692925
10, 345, 11149242936
10, 168, 7057701621
10, 242, 3221854598
10, 430, 77807096535
10, 418, 3917025
10, 53, 3064389631
10, 428, 48277434799
10, 289, 3894784959
10, 234, 4037771617
10, 127, 15121625794
10, 117, 11282870494
10, 361, 14386397128
10, 193, 3635891919
10, 48, 24906723710
10, 224, 3674626598
10, 66, 24426778506
10, 250, 273489376
10, 163, 313669942870
10, 296, 5792366696
10, 304, 1433712406
10, 161, 36402709872
10, 292, 11045738603
10, 170, 121004329709
10, 20, 3059570839
10, 369, 836294291
10, 101, 3898228982
10, 392, 14729925794
10, 412, 6418448314
10, 426, 76658787851
10, 186, 74118165695
10, 236, 117604206987
10, 196, 9170728543
10, 421, 35518248261
10, 202, 120678357407
10, 158, 59135416
10, 207, 4789397581
10, 13, 5595581
10, 205, 14054480572
10, 408, 1758739418
10, 272, 119951576764
10, 253, 169527114669
10, 325, 176096547890
10, 11, 1685588967
10, 298, 254882668709
10, 219, 2398134899
10, 52, 15468934212
10, 336, 48513734200
10, 81, 6512898001
10, 323, 21881120
10, 37, 47789970148
10, 171, 11360077022
10, 394, 645130095
10, 72, 1402803459
10, 97, 15542252843
10, 245, 35862498785
10, 0, 51868933577
10, 62, 3893205197
10, 77, 3848347127
10, 151, 31089691456
10, 45, 3523469135
10, 274, 62961851613
10, 96, 780116794
10, 110, 110621241227
10, 261, 11679297250
10, 346, 5045360138
10, 116, 21474799466
10, 71, 32668934188
10, 131, 12110091416
11, 7, 45874660
11, 5, 44424010
11, 8, 6583816
11, 1, 45337983
11, 0, 31117548
11, 2, 6438483
11, 3, 45799198
11, 6, 32500681
11, 4, 29111296
12, 166, 1836968696
12, 37, 1648464922
12, 161, 7184721563
12, 100, 4689308959
12, 108, 11979793171
12, 171, 74029794
12, 45, 9274367701
12, 91, 1798693287
12, 106, 2575157939
12, 49, 338689819
12, 40, 3613802015
12, 168, 913329828
12, 92, 8565638525
12, 90, 3385507040
12, 88, 2692031159
12, 71, 157908366
12, 53, 5060693439
12, 125, 11187278
12, 121, 2053990607
12, 103, 367266874
12, 109, 4822354951
12, 112, 6948412431
12, 26, 1701144524
12, 86, 10727195397
12, 162, 137864680
12, 46, 11727572214
12, 131, 6260771217
12, 101, 1252189127
12, 18, 7398679927
12, 98, 132395415
12, 17, 6398325117
12, 33, 822454780
12, 20, 9545503482
12, 107, 2533605219
12, 2, 1728319883
12, 143, 4076357513
12, 35, 2058105146
12, 135, 1133734022
12, 189, 1148507304
12, 79, 13192098780
12, 118, 2784297034
12, 159, 1505822779
12, 177, 845432246
12, 78, 20225962372
12, 141, 7270556122
12, 11, 5066679780
12, 36, 2344362561
12, 8, 1190328644
12, 52, 9523955771
12, 76, 2179944260
12, 181, 787631062
12, 169, 31694878349
12, 186, 777086220
12, 43, 4551690763
12, 47, 561588579
12, 41, 5523950555
12, 14, 4435412911
12, 95, 5924898928
12, 89, 50093380
12, 170, 10924293478
12, 155, 59586131
12, 148, 326716388
12, 192, 3839442784
12, 153, 267843085
12, 183, 2532973111
12, 69, 448403976
12, 68, 3772953089
12, 55, 1017883471
12, 34, 5683679748
12, 116, 7633904
12, 173, 6381837091
12, 16, 17731083559
12, 158, 826609152
12, 77, 6432527624
12, 48, 3134739448
12, 102, 300213664
12, 19, 3641677484
12, 10, 4531009829
12, 66, 1965114035
12, 83, 11000414323
12, 58, 2977668856
12, 12, 22896899506
12, 193, 961032812
12, 160, 5696854911
12, 72, 8144096087
12, 84, 1939204453
12, 139, 465442615
12, 134, 13465756309
12, 96, 14256887131
12, 94, 1677721332
12, 138, 3927263013
12, 179, 1926346564
12, 30, 509471496
12, 111, 14735142344
12, 62, 3647262743
12, 93, 15722092685
12, 67, 1941242897
12, 38, 3109143886
12, 172, 5050470
12, 74, 2201958918
12, 114, 273428130
12, 176, 4579230760
12, 122, 4457834545
12, 180, 937683307
12, 9, 1706041034
12, 99, 42081887161
12, 44, 2600404130
12, 175, 2592825470
12, 22, 965715776
12, 188, 6976521859
12, 70, 1657106290
12, 31, 733414828
12, 190, 1567527042
12, 164, 42468340322
12, 54, 3047980410
12, 136, 1972263658
12, 87, 11800545438
12, 117, 4706134508
12, 126, 2239858221
12, 5, 8043832797
12, 27, 4797143798
12, 97, 2489257687
12, 80, 7925659558
12, 6, 3232205239
12, 165, 19176277629
12, 42, 7233504727
12, 132, 2408583487
12, 1, 1140566638
12, 191, 2500042779
12, 64, 340278310
12, 7, 869070044
12, 184, 6948355615
12, 59, 5638583
12, 23, 8866694824
12, 56, 9204711975
12, 13, 5026736079
12, 3, 2080011561
12, 174, 6734981273
12, 73, 1021937604
12, 142, 3907464902
12, 123, 1431001267
12, 124, 277032682
12, 156, 45403017375
12, 182, 4244298595
12, 50, 309454166
12, 127, 3125029782
12, 120, 5382533
12, 130, 3793429519
12, 105, 29840496
12, 194, 5506856
12, 32, 6251613
12, 63, 1158554759
12, 15, 3738764320
12, 85, 6712676129
12, 82, 6253454229
12, 149, 232256598
12, 133, 1530687656
12, 60, 281603162
12, 110, 109136118
12, 61, 3338005549
12, 129, 1684327256
12, 154, 6860915491
12, 0, 4474366416
12, 137, 2009154777
12, 113, 758089239
12, 152, 15032357300
12, 65, 1309543395
12, 147, 3637049014
12, 29, 1882451425
12, 115, 786731616
12, 187, 9130678037
12, 25, 13568352051
12, 146, 847903552
12, 151, 9170024825
12, 21, 4837210
12, 128, 4968569876
12, 150, 5164907299
12, 119, 76858010
12, 81, 5884866130
12, 144, 842523955
12, 24, 12310451826
12, 75, 1714006358
12, 28, 25673012
12, 39, 2614417036
12, 140, 86472619
12, 57, 856900181
