Netid, Fid, SFA_FIFO
10, 23, 10.042332374701854
10, 135, 6.727950190599118
10, 215, 10.1558968769261
10, 289, 5.088081174745073
10, 217, 10.121565579972971
10, 328, 11.309646983488257
10, 277, 8.534474777116317
10, 158, 0.7342786307152653
10, 133, 12.757117472501829
10, 129, 8.71173388401332
10, 168, 6.021793577856046
10, 160, 4.498097409848835
10, 275, 8.156198786585783
10, 164, 5.481957096827598
10, 48, 11.436269014918485
10, 87, 4.028435868515486
10, 352, 5.1340112235324415
10, 419, 10.869340741299336
10, 327, 9.41594424468391
10, 336, 12.151833128751244
10, 192, 6.089124663025782
10, 287, 19.86887086766532
10, 226, 7.3813436598815265
10, 356, 5.298414833918663
10, 264, 6.727950190599118
10, 312, 4.8232332037855015
10, 249, 8.880205277523304
10, 343, 6.9553081146991955
10, 372, 9.772725092273069
10, 174, 2.829485701020091
10, 82, 9.423107471528253
10, 407, 10.9300258389563
10, 9, 4.721347565834737
10, 36, 2.6174131702157135
10, 393, 11.96316286446139
10, 337, 3.4443440555458475
10, 432, 7.917438289103762
10, 62, 5.046097719831923
10, 306, 14.374516438925568
10, 338, 7.230152732993149
10, 228, 11.091657270338306
10, 255, 12.317246440619535
10, 0, 11.213111848344706
10, 295, 5.513833460587106
10, 311, 17.627993986715808
10, 213, 9.047452158589461
10, 137, 4.568666563403839
10, 169, 14.211522655613493
10, 44, 11.498531922342398
10, 268, 8.085588184085099
10, 349, 14.725550203283756
10, 110, 15.013813369593041
10, 79, 11.245677724030894
10, 250, 2.6881718533396812
10, 232, 5.146268705413562
10, 70, 7.443954323452841
10, 130, 6.701747651027247
10, 40, 10.880106259189398
10, 421, 11.439809006488813
10, 13, 0.8485662808274681
10, 270, 8.792938244649564
10, 76, 8.097674756905995
10, 118, 5.151393291837037
10, 188, 2.9658293589205367
10, 223, 9.733434120499242
10, 107, 5.866417981559812
10, 157, 5.811940817331672
10, 151, 15.439989766746713
10, 395, 4.634713872887905
10, 177, 6.1211445454774704
10, 325, 19.86887086766532
10, 69, 5.538117809727725
10, 194, 12.865477282594114
10, 305, 4.079406213824312
10, 318, 3.6255875673514115
10, 108, 4.7514037446165185
10, 209, 4.11780297174373
10, 420, 5.467383532640208
10, 281, 20.26318870702894
10, 126, 9.148241436673127
10, 24, 8.325666787377273
10, 358, 6.18119271290794
10, 22, 7.024688889805091
10, 423, 6.162886905643059
10, 308, 4.516502686564144
10, 50, 13.007040791431189
10, 120, 3.2640014464413554
10, 90, 5.046097719831923
10, 401, 20.26318870702894
10, 389, 8.759919915276408
10, 440, 8.62703248371091
10, 429, 8.674846560831599
10, 313, 4.172477260398377
10, 199, 5.299580441074641
10, 20, 3.9453363561606367
10, 354, 6.084951028421166
10, 284, 10.722494697640688
10, 273, 0.8165207950171425
10, 220, 22.176194296043754
10, 439, 4.693764167108767
10, 78, 12.244600458065316
10, 416, 6.327238462075151
10, 431, 3.3938485979076654
10, 248, 5.1496183510011875
10, 260, 4.03814955512387
10, 165, 5.15857654940489
10, 155, 8.620636969680703
10, 167, 5.252221725877956
10, 147, 5.308685085557006
10, 405, 11.08204126155396
10, 140, 10.968157507911814
10, 283, 13.686961464185716
10, 113, 1.2429507037422365
10, 6, 6.389998170231074
10, 350, 5.873116800990602
10, 280, 3.3567556544227295
10, 112, 11.019862400693638
10, 170, 13.176768432226899
10, 197, 14.978599406192018
10, 369, 3.177998512479634
10, 238, 6.327718212426326
10, 363, 7.966527630795454
10, 326, 6.5024470009324356
10, 355, 5.284862370770646
10, 351, 8.455922794634533
10, 45, 5.1340112235324415
10, 315, 3.5325858191238626
10, 267, 11.254271161801615
10, 114, 7.389004632690287
10, 298, 20.772062902659705
10, 51, 4.692746511526473
10, 361, 8.026721690614464
10, 195, 3.7555276238025312
10, 418, 0.9247972041131051
10, 95, 11.540163893013933
10, 271, 5.240189415139521
10, 434, 2.751084855929996
10, 154, 9.39256473469731
10, 183, 7.238520993192517
10, 191, 5.901910978947711
10, 32, 5.243607334829837
10, 88, 5.909687245732067
10, 204, 6.388562068137963
10, 332, 16.99965887932032
10, 290, 4.811956075573912
10, 121, 21.758622136086668
10, 178, 12.229880713356444
10, 252, 11.339842245007858
10, 30, 4.367258446284088
10, 296, 7.478330341734411
10, 27, 7.075456235681842
10, 184, 20.878843812080248
10, 412, 3.412633526986916
10, 46, 4.172477260398377
10, 200, 11.020412586032942
10, 92, 4.692746511526473
10, 246, 12.453503947288345
10, 172, 8.590611437996207
10, 104, 5.954058900476257
10, 10, 11.213111848344706
10, 205, 7.886789488173131
10, 233, 0.9247972041131051
10, 198, 10.931107315569296
10, 309, 10.672897301106497
10, 146, 8.455922794634533
10, 367, 11.05897646563945
10, 394, 3.2675106841488066
10, 63, 8.505522418744189
10, 366, 9.536624221586642
10, 379, 1.2429507037422365
10, 149, 0.7034798411781714
10, 26, 11.740826481353741
10, 182, 6.089124663025782
10, 142, 7.345342431127662
10, 251, 12.07915335724599
10, 282, 12.84071180375454
10, 334, 2.6174131702157135
10, 402, 12.269933246926414
10, 227, 11.893675809276502
10, 102, 6.389998170231074
10, 304, 4.167075880443199
10, 65, 2.7501734008209198
10, 231, 13.629384842640997
10, 25, 6.168810333267331
10, 101, 6.945975207627509
10, 303, 4.693045343468371
10, 376, 10.005571434389251
10, 297, 4.172477260398377
10, 98, 12.830322281874208
10, 162, 4.60146405806432
10, 73, 10.074319230827516
10, 323, 1.5747369956175472
10, 368, 12.84071180375454
10, 437, 4.811956075573912
10, 397, 17.57329285607584
10, 74, 13.173734197107429
10, 31, 7.1076657343775125
10, 370, 13.629384842640997
10, 347, 13.173734197107429
10, 161, 9.957974448503343
10, 75, 10.074319230827516
10, 339, 10.825200022773439
10, 314, 9.738545478090968
10, 35, 7.293161172022989
10, 124, 13.915508728671835
10, 47, 22.64787701574631
10, 106, 10.722494697640688
10, 206, 6.11556319300139
10, 274, 17.81518742888362
10, 317, 6.381968254051692
10, 41, 3.350606156865555
10, 64, 8.501486095290112
