Netid, Fid, DS_FF_xi_05_epsilon_e-1_c_5
3, 209, 31305394
3, 102, 87939528
3, 92, 85331301
3, 9, 89159997
3, 222, 57557636
3, 93, 18693620
3, 11, 23260217
3, 140, 90930
3, 79, 67180609
3, 84, 671258
3, 221, 17000047
3, 63, 460181609
3, 185, 309757392
3, 101, 33937715
3, 174, 105760684
3, 150, 70083329
3, 53, 203481
3, 10, 16432512
3, 154, 11180832
3, 149, 533744939
3, 17, 2421467
3, 33, 95835936
3, 126, 18562012
3, 190, 14202655
3, 172, 282930
3, 143, 43036215
3, 213, 50191963
3, 76, 1372552
3, 196, 23785
3, 228, 70451780
3, 89, 10687617
3, 129, 19124456
3, 83, 1109131691
3, 91, 19887857
3, 179, 16021802
3, 123, 346823330
3, 37, 2149117
3, 35, 42459
3, 103, 9823177
3, 96, 359846343
3, 199, 17317340
3, 74, 11902134
3, 70, 88905881
3, 117, 101694934
5, 5, 5073707
5, 11, 93836
5, 10, 74619
5, 0, 101460
5, 6, 81472
5, 15, 76613
5, 2, 334687
5, 3, 38372
5, 9, 204313
5, 7, 424796
5, 13, 706855
5, 1, 272610
5, 16, 76864
5, 8, 449472
5, 12, 200626
5, 4, 118081
5, 14, 14356
6, 22, 1940706
6, 10, 5846687
6, 4, 659656
6, 12, 1691039
6, 6, 117160
6, 15, 184807
6, 19, 847528
6, 3, 431118
6, 14, 3513073
6, 11, 438892
6, 18, 1708813
6, 26, 1383263
6, 16, 10165508
6, 21, 468347
6, 1, 636563
6, 23, 5881913
6, 13, 314048
6, 25, 1847031
6, 9, 20208
6, 2, 165119
6, 0, 5817451
6, 5, 393858
6, 20, 319338
6, 8, 70372
6, 7, 1545237
6, 17, 415449
6, 24, 435747
7, 0, 211075
7, 3, 22292
7, 1, 31509
7, 2, 237475
8, 82, 84017399
8, 269, 12353349
8, 163, 236366424
8, 8, 303073437
8, 242, 317819098
8, 29, 99639824
8, 58, 46897911
8, 44, 60271323
8, 159, 5266738
8, 85, 46658093
8, 59, 57511550
8, 240, 30967990
8, 34, 403320919
8, 30, 20862313
8, 131, 30326167
8, 260, 5960921
8, 195, 45141390
8, 87, 57927269
8, 231, 252044504
8, 212, 102643662
8, 38, 24662826
8, 67, 64260297
8, 197, 9512234
8, 70, 9457312
8, 93, 17281664
8, 80, 107265785
8, 100, 86092928
8, 276, 5693800
8, 91, 107247330
8, 164, 2272349
8, 62, 41556392
8, 173, 32797959
8, 133, 361399392
8, 244, 41734536
8, 97, 20639355
8, 134, 76696392
8, 245, 85093575
8, 129, 57682680
8, 169, 4245525
8, 83, 242545083
8, 60, 2260286
8, 20, 191025371
8, 25, 361147
8, 151, 20711051
8, 174, 191320013
8, 223, 367101727
8, 243, 22738100
8, 11, 419306823
8, 96, 41889547
8, 190, 140101064
8, 119, 47983104
8, 262, 25110946
8, 213, 85064311
8, 69, 5341169
8, 214, 29924777
8, 209, 412387539
8, 106, 40699847
8, 183, 122566185
8, 104, 10679622
8, 63, 16396566
8, 127, 150616008
8, 52, 71306610
8, 237, 43508840
8, 101, 325079
8, 121, 78417
8, 12, 181416545
8, 2, 604353
8, 225, 80881
8, 37, 65252677
8, 186, 582168120
8, 265, 10485558
8, 117, 88385275
8, 120, 6074592
8, 54, 125436774
8, 61, 14274559
8, 184, 145628122
8, 207, 15151272
8, 103, 5373780
8, 6, 47706977
8, 130, 77688540
8, 203, 51706521
8, 224, 63199550
8, 179, 2075488
8, 171, 194352806
8, 23, 498712802
8, 75, 38157292
8, 215, 11916901
8, 53, 21100121
8, 84, 8918101
8, 273, 24084141
8, 45, 43525712
8, 230, 163652527
8, 22, 99298044
8, 208, 21181122
8, 49, 208290
8, 194, 28767807
8, 26, 66831946
8, 251, 104947
8, 247, 718911350
8, 158, 880554241
8, 122, 31134873
8, 74, 2144900
8, 124, 68614466
8, 259, 1168299
8, 142, 10538777
8, 220, 20646340
8, 155, 11782600
8, 109, 382957550
8, 73, 20573923
8, 136, 14960034
8, 114, 15878414
8, 219, 709149478
8, 152, 41865992
8, 266, 26509396
8, 249, 243264391
8, 153, 83044946
8, 5, 47296127
8, 126, 85404668
8, 162, 13504335
8, 141, 10548818
8, 187, 333702811
8, 107, 26988453
8, 123, 1252206
8, 170, 315643532
8, 264, 151285963
8, 148, 9672957
8, 258, 568824343
8, 77, 28353
8, 156, 382708564
8, 143, 24757583
8, 92, 101350
8, 57, 20298756
8, 144, 25239597
8, 216, 220845309
8, 78, 92422060
8, 3, 34164
8, 185, 41550240
8, 16, 68759337
8, 221, 185608
8, 150, 45136470
8, 172, 648635
8, 147, 12935590
8, 175, 10822311
8, 35, 2160899
8, 42, 10039733
8, 267, 82983602
8, 238, 85338194
8, 86, 206958457
8, 0, 29387269
8, 140, 743032831
8, 198, 272070
8, 229, 14236147
8, 182, 26453992
8, 39, 11724301
8, 115, 8451697
8, 99, 20804446
8, 116, 241994491
8, 268, 10774430
8, 248, 163534014
8, 32, 100036728
8, 191, 437841
8, 157, 42242439
8, 277, 242832781
8, 28, 43386310
8, 76, 90028234
8, 36, 110754432
8, 188, 24899469
8, 108, 108580688
8, 278, 106335389
8, 227, 320969011
8, 232, 15460831
8, 270, 31568426
8, 102, 667751
8, 202, 514060822
8, 125, 367253422
8, 17, 24596
8, 165, 7130851
8, 254, 87334707
8, 222, 206635741
8, 196, 107642
8, 9, 312071908
8, 246, 45339011
8, 41, 107441182
8, 47, 2262570
8, 132, 754633579
8, 72, 9916463
8, 33, 112247570
8, 50, 42398600
8, 113, 4308653
8, 48, 41160750
8, 218, 75014180
8, 105, 44785883
8, 110, 331323263
8, 51, 721259570
8, 19, 101719603
8, 235, 43786090
8, 181, 6737214
8, 21, 5995897
8, 68, 10142635
8, 192, 38738813
8, 43, 335945294
8, 250, 24311626
8, 89, 22498520
8, 46, 11424448
8, 200, 17768566
8, 154, 243295740
8, 253, 20382835
8, 177, 252506319
8, 24, 241859748
8, 167, 52466327
8, 135, 4311880
8, 261, 5357390
8, 56, 124264386
8, 257, 124901211
8, 201, 106284515
8, 275, 42190601
8, 233, 8474592
8, 236, 20761925
8, 138, 64213249
8, 204, 376860544
8, 211, 43039221
8, 27, 15722774
8, 18, 933896088
8, 64, 934392487
8, 88, 40416226
8, 217, 25814182
8, 13, 19387591
8, 66, 103538639
8, 274, 47174861
8, 272, 78918764
8, 137, 117973711
8, 161, 92505904
8, 98, 74542155
8, 81, 74711320
8, 128, 54205575
8, 111, 63753187
8, 210, 734271703
8, 226, 72055454
8, 112, 71962399
8, 31, 528345381
8, 145, 87384118
8, 168, 10771884
8, 149, 131879418
8, 146, 24641756
8, 255, 32210989
8, 228, 65272474
8, 193, 120169995
8, 205, 63325855
8, 139, 333664570
8, 10, 5351859
8, 7, 16400443
8, 263, 21027553
8, 234, 57797276
8, 94, 33594504
8, 176, 19940094
8, 90, 12791831
8, 166, 180932116
8, 4, 1401858
8, 206, 14653288
8, 160, 146411269
8, 79, 62898
8, 95, 40717220
8, 118, 11285138
8, 14, 44526106
8, 189, 20392513
8, 239, 427969116
8, 55, 498107338
8, 71, 93074382
8, 256, 23354654
8, 15, 395265864
8, 271, 28764922
8, 252, 529050131
8, 65, 5379622
8, 40, 103484
8, 241, 44234951
8, 178, 358993
8, 180, 62904567
8, 199, 10525041
8, 1, 29839847
9, 13, 21348003
9, 18, 6018108
9, 19, 18305
9, 42, 20579884
9, 2, 15960
9, 46, 5410238
9, 10, 712525
9, 16, 169878
9, 15, 2480619
9, 45, 11845647
9, 21, 1483239
9, 27, 3690715
9, 32, 4767282
9, 38, 5406462
9, 11, 615734
9, 14, 1288714
9, 7, 270757
9, 9, 30984581
9, 44, 164589
9, 26, 520245
9, 29, 848960
9, 33, 19285248
9, 30, 3299794
9, 4, 7454077
9, 17, 177733
9, 40, 4873373
9, 5, 1241346
9, 36, 1329111
9, 6, 166642
9, 28, 3312136
9, 22, 3452199
9, 3, 886251
9, 20, 187341
9, 31, 424445
9, 39, 2221252
9, 24, 3423585
9, 23, 1099760
9, 25, 2886900
9, 34, 1885984
9, 8, 2429664
9, 35, 4508668
9, 0, 15316110
9, 1, 111268
9, 12, 32066869
9, 41, 14035982
9, 43, 59458129
9, 37, 1303302
10, 42, 232479552
10, 285, 567424290
10, 50, 181100663
10, 286, 75174398
10, 241, 76612865
10, 231, 71280201
10, 85, 37814531
10, 177, 22529658
10, 22, 62525376
10, 337, 7111115
10, 378, 73540428
10, 7, 30815995
10, 161, 169071341
10, 145, 294315484
10, 97, 73290800
10, 122, 65534333
10, 335, 782056377
10, 347, 381447078
10, 266, 358546276
10, 154, 119683173
10, 142, 38575345
10, 144, 3066577
10, 88, 15493114
10, 70, 22225837
10, 342, 452878
10, 87, 26751930
10, 287, 823757339
10, 327, 44066196
10, 359, 26327175
10, 147, 6316135
10, 350, 38029713
10, 293, 107146690
10, 93, 32030322
10, 108, 24320222
10, 198, 110085940
10, 165, 24323740
10, 41, 32011186
10, 79, 69354170
10, 338, 56643623
10, 270, 71220490
10, 126, 75316404
10, 332, 561305363
10, 246, 165139344
10, 320, 552081960
10, 428, 230417928
10, 355, 6928002
10, 51, 12903911
10, 33, 33291245
10, 226, 48323803
10, 390, 23963626
10, 38, 127198195
10, 244, 377275232
10, 309, 549326105
10, 330, 38775230
10, 399, 30793544
10, 383, 74978522
10, 302, 69708556
10, 134, 181817145
10, 190, 32096565
10, 406, 2308736
10, 303, 7570638
10, 73, 367759509
10, 101, 19228994
10, 189, 18129291
10, 336, 230234273
10, 420, 27633532
10, 3, 258631126
10, 323, 146014
10, 280, 11981242
10, 71, 152541746
10, 277, 102083342
10, 72, 7028442
10, 268, 21668273
10, 218, 190318826
10, 283, 345494708
10, 276, 104705956
10, 8, 27882799
10, 224, 18321423
10, 1, 298246891
10, 24, 104892478
10, 221, 2996805
10, 240, 160513865
10, 292, 53035212
10, 193, 19707651
10, 174, 7144427
10, 59, 60193146
10, 365, 47560132
10, 351, 71047955
10, 317, 25420365
10, 173, 2460952
10, 379, 88436
10, 423, 50965775
10, 387, 55925688
10, 10, 253436351
10, 314, 126005550
10, 284, 31849633
10, 381, 223084245
10, 4, 34476446
10, 380, 13825708
10, 306, 874016097
10, 136, 161408952
10, 62, 15971649
10, 146, 71112497
10, 334, 1216901
10, 105, 34543141
10, 43, 17802810
10, 427, 122100383
10, 297, 3274576
10, 408, 8164360
10, 81, 30734914
10, 388, 3369634
10, 421, 167310431
10, 225, 69176960
10, 414, 56532165
10, 291, 30575796
10, 413, 16819939
10, 106, 31967032
10, 418, 24676
10, 271, 27494762
10, 2, 7019093
10, 98, 59121157
10, 121, 1139230548
10, 397, 498429761
10, 34, 144116167
10, 424, 18458170
10, 104, 27607153
10, 367, 101441169
10, 54, 26253426
10, 151, 144281466
10, 40, 173233341
10, 53, 15224910
10, 192, 24897866
10, 113, 87184
10, 233, 22392
10, 36, 1238742
10, 61, 33478525
10, 348, 6766278
10, 207, 27526041
10, 402, 159101429
10, 60, 23812422
10, 368, 343443143
10, 56, 159461984
10, 109, 58330476
10, 308, 12796880
10, 5, 56000760
10, 248, 26850665
10, 400, 87581458
10, 328, 191932971
10, 288, 827884141
10, 203, 68782581
10, 28, 32815361
10, 345, 56332551
10, 48, 114136218
10, 156, 2665706
10, 162, 140635625
10, 219, 14827936
10, 202, 563061533
10, 12, 1139285514
10, 67, 126566181
10, 329, 14895303
10, 326, 137358104
10, 299, 25071810
10, 358, 27994098
10, 29, 7205753
10, 57, 16945554
10, 159, 294823937
10, 195, 13424596
10, 182, 24923033
10, 128, 768956908
10, 386, 213654123
10, 112, 74454641
10, 171, 51686624
10, 76, 64813303
10, 260, 14690238
10, 396, 230314533
10, 119, 73907986
10, 125, 1183930802
10, 316, 207011267
10, 252, 231227746
10, 305, 14966626
10, 176, 32952959
10, 429, 101645261
10, 234, 23696165
10, 65, 13323337
10, 160, 17953893
10, 115, 824340721
10, 6, 27674399
10, 143, 2723934
10, 392, 70446388
10, 194, 166315857
10, 431, 14842994
10, 262, 130929147
10, 133, 303608317
10, 249, 41643606
10, 64, 27227060
10, 26, 231255859
10, 123, 19780286
10, 363, 38171409
10, 199, 24660381
10, 157, 25331188
10, 376, 73553651
10, 63, 31699190
10, 170, 567153372
10, 346, 22999528
10, 417, 202157942
10, 438, 58678747
10, 318, 31057157
10, 357, 19791165
10, 118, 20266659
10, 333, 118194802
10, 261, 54595345
10, 91, 74554958
10, 331, 36052337
10, 290, 7909082
10, 264, 77061814
10, 353, 57502494
10, 352, 19446080
10, 152, 29738496
10, 238, 37951638
10, 282, 343633679
10, 100, 54517189
10, 312, 7435565
10, 66, 116037621
10, 296, 35444769
10, 254, 107724474
10, 132, 966548973
10, 19, 16876104
10, 31, 199980762
10, 83, 112179171
10, 405, 110850281
10, 410, 12846081
10, 110, 525085060
10, 32, 9681402
10, 30, 4229385
10, 294, 8201248
10, 84, 46168426
10, 169, 591750754
10, 389, 116137207
10, 255, 360327443
10, 437, 7968312
10, 116, 93237486
10, 340, 22711860
10, 44, 254403453
10, 167, 37657276
10, 258, 12872783
10, 80, 191868127
10, 178, 342933779
10, 75, 368377187
10, 313, 3304341
10, 166, 37612342
10, 77, 16415480
10, 206, 33967110
10, 45, 19591633
10, 325, 829820229
10, 158, 394750
10, 228, 69483524
10, 310, 163154783
10, 52, 71747969
10, 403, 592491421
10, 37, 230392619
10, 441, 386013
10, 430, 368752901
10, 324, 32534837
10, 103, 902593708
10, 149, 32241
10, 187, 109331215
10, 344, 77263101
10, 214, 69544369
10, 440, 163038637
10, 384, 75646161
10, 0, 254499043
10, 220, 1184982664
10, 213, 55163110
10, 11, 9796938
10, 422, 156421737
10, 432, 61157563
10, 27, 46321430
10, 272, 570661735
10, 235, 110530692
10, 39, 15078254
10, 267, 110804114
10, 372, 157705513
10, 419, 31540203
10, 35, 164029312
10, 257, 113706684
10, 95, 72141445
10, 416, 15009967
10, 131, 61256557
10, 180, 3523011
10, 58, 70705856
10, 385, 355236
10, 321, 289962306
10, 436, 69067294
10, 148, 148798712
10, 301, 569387047
10, 9, 37624644
10, 69, 66990972
10, 74, 385233174
10, 135, 77245187
10, 300, 38590344
10, 130, 11868150
10, 201, 29979598
10, 371, 62710933
10, 96, 3103196
10, 426, 359680630
10, 208, 55597414
10, 349, 231993561
10, 18, 23975617
10, 92, 12895885
10, 227, 199701658
10, 141, 17522215
10, 442, 56060200
10, 412, 32203866
10, 17, 21773971
10, 55, 560239094
10, 210, 160144533
10, 245, 171094222
10, 102, 27660032
10, 155, 81381138
10, 127, 74965287
10, 196, 49862315
10, 124, 354984782
10, 275, 79325737
10, 120, 13890780
10, 232, 27090315
10, 411, 968710434
10, 137, 15073456
10, 94, 199761370
10, 401, 835702130
10, 229, 275043281
10, 197, 123794858
10, 215, 187366613
10, 163, 1424078621
10, 315, 3261140
10, 222, 14815052
10, 209, 7581968
10, 304, 8326062
10, 307, 16604956
10, 114, 77775663
10, 89, 30762184
10, 13, 33844
10, 361, 71771051
10, 90, 15964966
10, 373, 574549962
10, 99, 12909921
10, 82, 161316859
10, 20, 12137144
10, 217, 67537508
10, 47, 1355279489
10, 382, 31074379
10, 184, 1188078042
10, 175, 61824594
10, 394, 1355881
10, 168, 36376855
10, 435, 516838
10, 150, 100199903
10, 14, 275722303
10, 23, 156468734
10, 251, 75063490
10, 273, 25378
10, 322, 105871963
10, 364, 25475488
10, 179, 8376556
10, 343, 56461282
10, 374, 114670409
10, 398, 58436082
10, 279, 19867220
10, 46, 3282009
10, 362, 20039984
10, 78, 234222355
10, 341, 230607682
10, 191, 21622860
10, 236, 554586441
10, 25, 71617954
10, 16, 779014514
10, 395, 27265282
10, 242, 11564521
10, 164, 7224228
10, 211, 75295175
10, 107, 12558854
10, 274, 299619001
10, 205, 70332716
10, 247, 231374128
10, 281, 830879924
10, 186, 354865157
10, 153, 74254173
10, 140, 74649054
10, 216, 119317247
10, 295, 48402160
10, 185, 828447486
10, 237, 216967852
10, 409, 39062660
10, 181, 82631532
10, 377, 40373896
10, 188, 6827543
10, 434, 3172555
10, 68, 16413709
10, 319, 756050612
10, 259, 5201997
10, 15, 294496543
10, 370, 72009257
10, 250, 1368815
10, 354, 30558693
10, 415, 369765038
10, 425, 7455270
10, 311, 744848701
10, 356, 14800655
10, 243, 156279880
10, 369, 3416461
10, 269, 55203796
10, 21, 19946126
10, 289, 15603348
10, 138, 23093786
10, 263, 151068945
10, 117, 49445225
10, 278, 203119764
10, 253, 798387206
10, 393, 160564158
10, 200, 145486424
10, 256, 18371697
10, 375, 36078847
10, 298, 1183900924
10, 49, 7180906
10, 204, 70068120
10, 265, 85229
10, 139, 33112
10, 339, 155029227
10, 239, 230434938
10, 404, 514571419
10, 439, 8224912
10, 360, 30107
10, 86, 57776476
10, 129, 116503835
10, 183, 37236908
10, 212, 84258852
10, 172, 60698211
10, 407, 170957334
10, 230, 55175072
10, 366, 33650026
10, 433, 14723552
10, 391, 55738998
10, 223, 189391808
10, 111, 15942194
11, 5, 199363
11, 1, 303158
11, 2, 17472
11, 4, 157475
11, 3, 233087
11, 0, 157946
11, 7, 178695
11, 8, 16311
11, 6, 151023
12, 193, 3952777
12, 13, 18701926
12, 66, 10083636
12, 181, 3100740
12, 70, 6142219
12, 59, 22693
12, 183, 10124402
12, 53, 16554140
12, 73, 3680928
12, 164, 112797388
12, 191, 9990071
12, 3, 7412852
12, 79, 40900121
12, 138, 18586640
12, 135, 4378284
12, 96, 58072111
12, 129, 6397860
12, 88, 11304532
12, 39, 10752560
12, 7, 3295987
12, 4, 15225541
12, 178, 5492533
12, 124, 1339850
12, 176, 12373787
12, 58, 11658978
12, 20, 33451935
12, 25, 40286833
12, 83, 34206759
12, 108, 35712201
12, 127, 7674300
12, 174, 28521557
12, 172, 23875
12, 100, 16642046
12, 141, 20281957
12, 187, 36480831
12, 189, 3298191
12, 2, 4876358
12, 185, 18819535
12, 1, 6255693
12, 15, 17229075
12, 128, 17708303
12, 62, 13026150
12, 130, 14860567
12, 158, 3657695
12, 5, 26923001
12, 31, 3317939
12, 50, 1530859
12, 184, 28707334
12, 80, 21928801
12, 117, 17255986
12, 153, 1033227
12, 166, 8832771
12, 109, 16580189
12, 152, 53283357
12, 110, 408605
12, 33, 3213753
12, 91, 9623133
12, 94, 9927914
12, 24, 37707289
12, 42, 29100701
12, 161, 22699325
12, 102, 1009081
12, 98, 545682
12, 140, 462547
12, 54, 15359983
12, 89, 356077
12, 169, 61192579
12, 60, 1525708
12, 72, 23944930
12, 56, 33459309
12, 87, 37647507
12, 136, 7978220
12, 163, 46621984
12, 93, 41057858
12, 16, 61895786
12, 74, 8162845
12, 14, 16600638
12, 67, 10409166
12, 144, 3473428
12, 28, 287458
12, 26, 7531674
12, 22, 4233112
12, 103, 1326235
12, 121, 7528468
12, 133, 4654261
12, 43, 16278554
12, 132, 7446014
12, 12, 72347391
12, 106, 10186669
12, 156, 130737468
12, 84, 9113247
12, 145, 1038076
12, 115, 3270248
12, 142, 13055023
12, 107, 7459478
12, 157, 97996033
12, 51, 4533646
12, 146, 3880762
12, 29, 9168329
12, 76, 7955699
12, 165, 46274382
12, 180, 3883687
12, 155, 298610
12, 120, 19426
12, 147, 9255443
12, 23, 28650397
12, 47, 3233479
12, 86, 32612613
12, 150, 17888822
12, 148, 1507514
12, 126, 4616149
12, 57, 3301297
12, 81, 24872808
12, 171, 236514
12, 30, 2592268
12, 159, 6888979
12, 36, 8951875
12, 45, 29745088
12, 69, 2394787
12, 49, 1522213
12, 170, 35825985
12, 44, 13141584
12, 71, 743433
12, 125, 40316
12, 90, 11477388
12, 99, 112879954
12, 113, 2473175
12, 137, 7558966
12, 10, 9270332
12, 173, 26380203
12, 38, 13896199
12, 118, 13075112
12, 19, 13058829
12, 114, 1250394
12, 190, 6210167
12, 61, 11597632
12, 139, 3079431
12, 97, 9574992
12, 18, 29101182
12, 175, 11728567
12, 192, 15166311
12, 154, 22008570
12, 21, 25949
12, 188, 21090171
12, 119, 320020
12, 111, 53559493
12, 143, 18305754
12, 41, 9724142
12, 92, 28574285
12, 134, 20816558
12, 35, 8821310
12, 104, 72366757
12, 85, 14413608
12, 63, 4080426
12, 0, 18609471
12, 168, 3722566
12, 55, 4039761
12, 167, 32827525
12, 77, 27216841
12, 40, 13043222
12, 65, 3717736
12, 177, 3900119
12, 186, 4098631
12, 131, 13657342
12, 116, 73488
12, 82, 20630418
12, 17, 23013836
12, 52, 33362827
12, 101, 6242638
12, 78, 52987812
12, 123, 4442867
12, 160, 9711737
12, 194, 23163
12, 32, 21590
12, 95, 10920233
12, 6, 11291540
12, 112, 21067948
12, 182, 18049894
12, 46, 36993972
12, 162, 542467
12, 149, 1288424
12, 11, 16823667
12, 122, 19518536
12, 8, 4427336
12, 27, 18174447
12, 64, 1539505
12, 151, 32128866
12, 9, 7758447
12, 68, 13070402
12, 179, 6817116
12, 48, 13112121
12, 37, 7507578
12, 34, 9726507
12, 105, 288561
12, 75, 7424802
13, 241, 93526427
13, 151, 14740823
13, 20, 91537411
13, 229, 2616403
13, 75, 35401048
13, 44, 55057170
13, 210, 4129999
13, 29, 31299592
13, 0, 191374904
13, 167, 51401561
13, 8, 41342471
13, 81, 3646843
13, 142, 158167
13, 190, 241959724
13, 184, 52980
13, 41, 28632394
13, 230, 71124710
13, 69, 183549781
13, 153, 13933790
13, 244, 230743186
13, 206, 49927579
13, 217, 5003094
13, 233, 66830824
13, 77, 54510436
13, 188, 24736
13, 252, 7551810
13, 25, 41692357
13, 186, 20176298
13, 40, 5919493
13, 201, 7744503
13, 22, 19390445
13, 205, 85525014
13, 74, 20376623
13, 76, 10664033
13, 160, 6935907
13, 133, 1854916
13, 155, 23346187
13, 1, 84002451
13, 36, 4325637
13, 131, 54805990
13, 99, 89017137
13, 117, 388160178
13, 120, 9759619
13, 180, 91260861
13, 30, 196064022
13, 141, 34132480
13, 63, 54579126
13, 66, 256973579
13, 242, 75522
13, 52, 237459813
13, 54, 30481289
13, 222, 574266
13, 219, 138801
13, 147, 8939462
13, 172, 228183770
13, 207, 35928255
13, 37, 33760524
13, 169, 229822892
13, 195, 2125011
13, 42, 18086442
13, 220, 9912956
13, 228, 91375316
13, 7, 12064267
13, 116, 144856124
13, 47, 16544954
13, 90, 7306230
13, 92, 690356217
13, 113, 28943096
13, 68, 6032383
13, 149, 39288934
13, 214, 78181301
13, 89, 8028175
13, 95, 7721038
13, 236, 3483809
13, 121, 16846780
13, 87, 906509
13, 225, 6036170
13, 102, 120123609
13, 48, 130084052
13, 31, 4451120
13, 115, 52020381
13, 108, 22488289
13, 135, 37629043
13, 106, 35437637
13, 237, 4719443
13, 82, 15843719
13, 9, 21187964
13, 85, 8994244
13, 154, 35614036
13, 171, 7451072
13, 238, 352617465
13, 161, 31482704
13, 235, 3737984
13, 50, 6086956
13, 84, 4288155
13, 248, 10430866
13, 166, 25660305
13, 197, 23433400
13, 103, 146952863
13, 126, 91265331
13, 123, 26772689
13, 234, 23251432
13, 247, 4068022
13, 58, 105566999
13, 189, 35410226
13, 194, 15666136
13, 227, 281689643
