Netid, Fid, DS_FF_xi_05_epsilon_e-8_c_5
2, 0, 19643510
2, 21, 34869014
2, 4, 21909709
2, 22, 44291433
2, 2, 107778785
2, 18, 21090107
2, 14, 6087863
2, 11, 7417359
2, 9, 316227493
2, 17, 2096069
2, 28, 178005
2, 7, 501583
2, 27, 398118
2, 5, 1832705
2, 12, 19630045
9, 28, 96860013
9, 8, 13829462
9, 15, 73656122
9, 17, 2188012
9, 11, 4256670
9, 7, 2377700
9, 40, 36798419
9, 46, 160218713
9, 6, 151425
9, 24, 71671903
9, 27, 57443272
9, 21, 17036378
9, 2, 17814
9, 44, 2181229
9, 1, 101320
9, 9, 513960108
9, 20, 182202
9, 10, 6001761
9, 35, 172656277
9, 38, 160062168
9, 12, 752654731
9, 3, 16057219
9, 18, 142691671
9, 36, 78015366
9, 4, 236137576
9, 33, 552286619
9, 30, 74286907
9, 14, 13903952
9, 13, 334166286
9, 23, 27670255
9, 5, 32370688
9, 37, 17000151
9, 31, 2206056
9, 22, 98237482
9, 43, 2046307779
9, 29, 31439258
9, 41, 157390075
9, 0, 157043061
9, 16, 2249147
9, 42, 220416438
9, 32, 89165962
9, 45, 184077421
9, 25, 39885132
9, 34, 17789083
9, 26, 9153675
9, 39, 63838029
9, 19, 17182
15, 23, 6678742
15, 45, 21138378
15, 32, 2256671
15, 11, 16411143
15, 35, 143567947
15, 72, 40631945
15, 13, 42406681
15, 68, 67207071
15, 46, 45045791
15, 4, 17268115
15, 8, 18315
15, 30, 45468846
15, 39, 53667905
15, 5, 260425602
15, 3, 4298389
15, 9, 16121950
15, 67, 32824451
15, 16, 25979947
15, 73, 121473552
15, 27, 19912556
15, 53, 54503
15, 1, 133156057
15, 31, 16439426
15, 6, 51324091
15, 14, 58180035
15, 17, 20218
15, 29, 10598970
15, 15, 18952239
15, 71, 412575
15, 47, 69198775
15, 50, 92076511
15, 52, 20147235
15, 2, 8189863
15, 70, 21966393
15, 38, 100724516
15, 61, 19291847
15, 33, 19372319
15, 42, 38872429
15, 0, 38873459
15, 51, 55319711
15, 12, 6645680
15, 25, 186970939
15, 58, 22407895
15, 65, 259509950
15, 20, 97906790
15, 26, 15661846
15, 66, 2404409
15, 60, 207383964
15, 36, 19606861
15, 49, 28807029
15, 7, 29998531
15, 40, 29930613
15, 22, 95806191
15, 55, 4422271
15, 24, 15706138
15, 28, 46197386
15, 43, 80792134
15, 34, 74356938
15, 64, 53854276
15, 48, 44142703
15, 69, 98858547
15, 44, 122045417
15, 56, 219036404
15, 21, 16339900
15, 10, 256684520
15, 62, 55399528
15, 37, 97172188
15, 63, 70164710
15, 54, 169515632
15, 59, 29507277
15, 19, 20115957
15, 18, 202099110
15, 57, 2385232
15, 41, 38291237
26, 95, 19065131
26, 101, 68895784
26, 67, 77535453
26, 31, 19312185
26, 65, 21968810
26, 25, 21565931
26, 24, 32547621
26, 72, 34679778
26, 94, 24878609
26, 53, 40933822
26, 14, 106291948
26, 22, 60331750
26, 102, 54546336
26, 47, 4997622
26, 7, 214116378
26, 6, 137414369
26, 41, 3456926
26, 26, 48857765
26, 34, 50336384
26, 20, 22234018
26, 28, 350776118
26, 49, 1118914
26, 3, 2392045
26, 43, 41235388
26, 9, 70608884
26, 11, 47499712
26, 46, 6159848
26, 76, 28662931
26, 17, 47341313
26, 15, 143125815
26, 68, 25239156
26, 30, 24786
26, 63, 43985195
26, 5, 2170760
26, 69, 2757854
26, 52, 158433913
26, 36, 24482704
26, 45, 18740841
26, 71, 5368509
26, 83, 5841670
26, 32, 43547935
26, 84, 83278916
26, 74, 8664535
26, 4, 1931320
26, 62, 22385301
26, 99, 19882458
26, 90, 6517919
26, 8, 83248179
26, 23, 19857
26, 27, 398750501
26, 96, 198420166
26, 33, 38880765
26, 87, 10579703
26, 35, 23037609
26, 56, 3054731
26, 1, 2706076
26, 50, 74012611
26, 10, 31273777
26, 58, 47546701
26, 54, 56337842
26, 98, 24577
26, 16, 8202476
26, 57, 165192667
26, 70, 308010371
26, 29, 5890713
26, 2, 160019824
26, 55, 24094405
26, 64, 72870364
26, 12, 62648293
26, 86, 22176639
26, 51, 32441
26, 61, 52352693
26, 78, 27617075
26, 40, 2264455
26, 48, 12686213
26, 79, 118922104
26, 77, 50197211
26, 88, 174329379
26, 38, 78744724
26, 19, 118525429
26, 82, 221247027
26, 21, 25779069
26, 75, 55605175
26, 73, 122030
26, 60, 7844885
26, 18, 46895707
26, 59, 2573577
26, 42, 24905848
26, 92, 15184408
26, 39, 4955533
26, 100, 130632184
26, 97, 34847783
26, 89, 42531806
26, 37, 8350274
26, 93, 35684486
26, 81, 3729238
26, 80, 5083565
26, 44, 31268936
26, 66, 22126857
26, 13, 90161581
26, 91, 29895567
26, 0, 138275758
26, 85, 17764
34, 21, 5808846
34, 62, 97960650
34, 24, 42200252
34, 100, 146700303
34, 38, 9071277
34, 43, 277032771
34, 15, 29014311
34, 45, 2176942
34, 42, 196858088
34, 22, 10709588
34, 81, 77755144
34, 31, 10616473
34, 50, 27273699
34, 93, 61993011
34, 8, 30164352
34, 1, 103007084
34, 96, 311144782
34, 55, 43823161
34, 46, 7540974
34, 23, 16851
34, 102, 36867009
34, 97, 4841729
34, 5, 4855585
34, 2, 5342763
34, 63, 48552760
34, 86, 38479018
34, 7, 8290102
34, 87, 20699192
34, 51, 49602134
34, 60, 2616447
34, 40, 443919470
34, 80, 108583243
34, 39, 83614036
34, 90, 146321398
34, 48, 138506001
34, 27, 8917500
34, 17, 209212296
34, 54, 6230891
34, 58, 6398545
34, 28, 47650616
34, 69, 47427995
34, 74, 53354074
34, 73, 5070911
34, 71, 272218172
34, 79, 36530827
34, 16, 5095637
34, 12, 56631484
34, 41, 20678974
34, 35, 23157473
34, 77, 45956
34, 47, 384299217
34, 18, 3390101
34, 26, 7804347
34, 83, 16270
34, 34, 39225172
34, 0, 48558771
34, 6, 51063119
34, 61, 16878832
34, 37, 31549616
34, 89, 74867677
34, 49, 23104473
34, 30, 48830534
34, 95, 67721877
34, 66, 260084077
34, 57, 67271280
34, 3, 145932637
34, 92, 29130299
34, 25, 364796483
34, 78, 45733190
34, 44, 32054324
34, 94, 29134817
34, 88, 176623087
34, 91, 53429937
34, 72, 22051324
34, 52, 21100
34, 20, 3841209
34, 101, 58594825
34, 13, 8840083
34, 64, 42280322
34, 29, 30183438
34, 53, 222380124
34, 99, 169874695
34, 75, 73502001
34, 68, 49014539
34, 33, 365875370
34, 4, 124957757
34, 98, 1143108
34, 70, 277366835
34, 85, 6245228
34, 14, 45108387
34, 11, 58348080
34, 67, 66022524
34, 82, 143161969
34, 10, 20709
34, 65, 13796
34, 36, 216185492
34, 59, 31963772
34, 32, 2914146911
34, 76, 708381
34, 84, 936560
34, 56, 5107468
34, 9, 108801202
34, 19, 43903783
30, 72, 2245410
30, 33, 3832111
30, 81, 122975300
30, 50, 19681048
30, 43, 6139249
30, 7, 16905892
30, 85, 482402560
30, 35, 2573837
30, 67, 34665
30, 73, 240207758
30, 79, 38221042
30, 47, 18217247
30, 92, 165764478
30, 23, 46239134
30, 34, 398739
30, 46, 517614175
30, 49, 18072335
30, 84, 25018890
30, 100, 405243156
30, 57, 56185554
30, 42, 12891308
30, 52, 139711184
30, 65, 5656300
30, 62, 283563
30, 104, 54667052
30, 59, 1138860
30, 77, 145808463
30, 10, 1236263224
30, 63, 74416678
30, 105, 38236522
30, 45, 15245122
30, 69, 92939550
30, 55, 38583
30, 88, 4459532
30, 28, 84634892
30, 13, 17573
30, 15, 8544490
30, 83, 1236638866
30, 19, 15250402
30, 58, 49219082
30, 2, 6031476
30, 14, 8297535
30, 94, 427307190
30, 98, 44995
30, 27, 176380069
30, 6, 46354409
30, 99, 49015469
30, 29, 72474668
30, 53, 30649594
30, 110, 152661711
30, 93, 316987406
30, 12, 338588692
30, 107, 31925992
30, 103, 121209641
30, 25, 59361774
30, 108, 280827646
30, 44, 22332
30, 48, 253345947
30, 95, 41388646
30, 111, 122780454
30, 3, 18147865
30, 82, 67293761
30, 51, 1570927149
30, 71, 25946555
30, 113, 12276431
30, 21, 57567083
30, 0, 152607628
30, 37, 77083781
30, 68, 431298960
30, 20, 1819700
30, 106, 5865563
30, 38, 16872
30, 32, 33955736
30, 76, 395394
30, 60, 4374781
30, 78, 13226076
30, 90, 32231
30, 64, 48358024
30, 86, 41653855
30, 91, 23535413
30, 61, 42890157
30, 97, 142253190
30, 18, 16575853
30, 75, 2538140
30, 102, 38704610
30, 87, 53574249
30, 22, 12973381
30, 56, 175977913
30, 11, 32547379
30, 9, 6031055
30, 89, 2724971
30, 36, 30226527
30, 17, 123694251
30, 26, 15223781
30, 66, 2656682
30, 30, 461839297
30, 16, 93095692
30, 54, 9613568
30, 1, 33900902
30, 80, 147500451
30, 24, 217659166
30, 40, 2162655
30, 109, 226626329
30, 8, 34904669
30, 39, 44786902
30, 41, 10482049
30, 31, 226962159
30, 70, 54412704
30, 112, 15220905
30, 4, 67135214
30, 74, 181272100
30, 96, 308290037
30, 5, 20842701
30, 101, 161200417
31, 19, 27590673
31, 31, 77901036
31, 62, 168457086
31, 24, 4585678
31, 88, 5257241
31, 42, 22429183
31, 27, 16372921
31, 87, 54672731
31, 25, 978158
31, 50, 19920779
31, 36, 217477675
31, 70, 34922544
31, 8, 34391254
31, 68, 14549585
31, 6, 45489804
31, 57, 34339466
31, 55, 13239283
31, 54, 35077774
31, 18, 7457535
31, 58, 35116608
31, 53, 116178794
31, 52, 34124083
31, 104, 189885367
31, 34, 34744588
31, 95, 34948964
31, 29, 4636734
31, 2, 24154646
31, 96, 25167459
31, 51, 16582785
31, 45, 319696533
31, 72, 15095249
31, 83, 17824
31, 15, 233285584
31, 32, 61453946
31, 73, 33235542
31, 1, 177649011
31, 9, 25431746
31, 108, 32659479
31, 39, 44916396
31, 7, 416582
31, 40, 95481196
31, 71, 20871344
31, 13, 11407981
31, 111, 42372343
31, 69, 115542029
31, 98, 29735424
31, 33, 49746302
31, 97, 8690602
31, 61, 44006015
31, 106, 23049659
31, 0, 19744095
31, 59, 70755137
31, 80, 4857409
31, 77, 27907318
31, 38, 6892835
31, 41, 46710595
31, 60, 24855924
31, 30, 26169833
31, 66, 217054008
31, 67, 31096983
31, 37, 4195164
31, 89, 5292746
31, 110, 3124171
31, 94, 217588011
31, 23, 17838666
31, 99, 96572598
31, 35, 181884439
31, 105, 5565150
31, 78, 76746906
31, 12, 66220094
31, 103, 24119480
31, 56, 5106056
31, 81, 13450829
31, 100, 100128420
31, 3, 26710
31, 102, 17743477
31, 44, 24016416
31, 17, 14893730
31, 74, 2486022
31, 47, 131137918
31, 11, 2879472
31, 64, 10322692
31, 86, 165289842
31, 92, 18373442
31, 82, 281285923
31, 43, 2587843
31, 93, 33453982
31, 113, 17818208
31, 84, 11466128
31, 14, 9188127
31, 16, 88217976
31, 49, 19763572
31, 75, 13620189
31, 76, 3112359
31, 10, 1684596
31, 21, 53951265
31, 46, 66485441
31, 101, 13644955
31, 107, 22623028
31, 63, 13350310
31, 5, 36033752
31, 79, 30133802
31, 28, 53098272
31, 4, 125732658
31, 85, 14315916
31, 109, 174254239
31, 20, 266191784
31, 65, 17823798
31, 90, 1952480
31, 91, 21186829
31, 26, 33518012
31, 48, 49002876
31, 22, 18245070
31, 112, 5460903
29, 44, 73655896
29, 65, 128580673
29, 33, 75806399
29, 9, 5241099
29, 60, 17049162
29, 14, 88988714
29, 55, 227784383
29, 105, 79495291
29, 104, 335075924
29, 12, 107101
29, 87, 302938426
29, 56, 167834154
29, 53, 80072094
29, 40, 50205095
29, 73, 321906173
29, 50, 1815472
29, 69, 33151925
29, 41, 232259683
29, 95, 87066571
29, 4, 7859611
29, 91, 63970617
29, 79, 632956893
29, 36, 231673492
29, 111, 74337827
29, 129, 432623380
29, 98, 143351742
29, 54, 80318590
29, 97, 305317916
29, 15, 40486579
29, 25, 217589
29, 10, 266477481
29, 116, 81288110
29, 120, 145475463
29, 110, 37794119
29, 76, 66111407
29, 77, 7380862
29, 29, 170174301
29, 80, 65480061
29, 48, 432388229
29, 64, 15043542
29, 13, 200564526
29, 114, 56391268
29, 32, 38692479
29, 27, 374958755
29, 81, 693046972
29, 62, 40657360
29, 51, 30111862
29, 128, 24790451
29, 18, 40208997
29, 34, 29813931
29, 119, 41079924
29, 66, 318853293
29, 90, 147033820
29, 122, 12518637
29, 16, 264939869
29, 26, 224832133
29, 107, 132619531
29, 88, 334653296
29, 84, 39910135
29, 24, 83686608
29, 67, 25012777
29, 20, 87537205
29, 72, 419635879
29, 74, 60380067
29, 46, 347983389
29, 6, 22114600
29, 2, 55339774
29, 57, 35943370
29, 75, 190177935
29, 35, 62527461
29, 21, 79661434
29, 103, 78296567
29, 101, 2591240
29, 31, 60248409
29, 71, 2316213
29, 3, 41744874
29, 117, 416708337
29, 61, 211745285
29, 47, 1747955
29, 86, 2574670
29, 115, 32206085
29, 30, 352683581
29, 37, 333862248
29, 1, 86721843
29, 126, 63674746
29, 0, 30672966
29, 58, 79297008
29, 94, 38436606
29, 99, 129020027
29, 123, 38511528
29, 121, 86106325
29, 39, 266175751
29, 22, 69923591
29, 11, 146502562
29, 113, 38889507
29, 83, 14253639
29, 85, 36484939
29, 124, 27602
29, 112, 59256784
29, 109, 65667894
29, 7, 14958932
29, 19, 23270885
29, 8, 167061438
29, 28, 25163762
29, 96, 79861539
29, 89, 63204635
29, 118, 94375405
29, 59, 56654385
29, 5, 47159940
29, 70, 283066544
29, 43, 474995588
29, 125, 499044364
29, 78, 79524926
29, 108, 238838593
29, 49, 164255425
29, 82, 2892926
29, 38, 57740925
29, 17, 65350909
29, 42, 254002711
29, 68, 5215641
29, 100, 2871426
29, 52, 87652772
29, 93, 303791312
29, 63, 30625336
29, 45, 108360406
29, 23, 11917068
29, 127, 55213565
29, 102, 41073672
29, 92, 128508313
29, 106, 38879639
19, 18, 88523848
19, 104, 27059806
19, 2, 464339870
19, 51, 21489375
19, 128, 22605945
19, 53, 10369888
19, 87, 234602863
19, 140, 206353331
19, 134, 25354721
19, 123, 26654552
19, 129, 54623558
19, 122, 41924742
19, 78, 73673868
19, 64, 135691624
19, 138, 67576380
19, 26, 5319828
19, 103, 2342613
19, 49, 28822849
19, 108, 723578230
19, 28, 215036771
19, 88, 723971369
19, 6, 329299890
19, 76, 53671497
19, 11, 64573486
19, 71, 634120447
19, 27, 146110183
19, 100, 28029787
19, 23, 125226164
19, 34, 6203558
19, 121, 628803192
19, 133, 102984373
19, 15, 2325730
19, 77, 27489704
19, 46, 23093
19, 31, 32774283
19, 35, 61568410
19, 58, 5707747
19, 68, 66828974
19, 80, 1362814104
19, 50, 10610911
19, 45, 155791586
19, 43, 6253202
19, 60, 23913532
19, 0, 2001212
19, 106, 1824514636
19, 10, 63775035
19, 56, 9343119
19, 69, 63807276
19, 25, 39361405
19, 14, 99985668
19, 126, 202697998
19, 98, 92261201
19, 72, 54501538
19, 16, 1157155
19, 139, 458858514
19, 131, 6209619
19, 120, 68568404
19, 82, 382029383
19, 137, 5765745
19, 91, 392978
19, 42, 10536303
19, 125, 20036335
19, 132, 54712774
19, 41, 414428373
19, 30, 54850543
19, 12, 117481787
19, 118, 24979446
19, 93, 301211540
19, 20, 26601172
19, 96, 79157423
19, 119, 85135901
19, 111, 48423002
19, 17, 90722700
19, 55, 27846432
19, 13, 19025818
19, 75, 99779138
19, 29, 91037021
19, 70, 22512548
19, 63, 14037381
19, 86, 7003802
19, 102, 384001
19, 109, 7653263
19, 136, 27451682
19, 44, 36093812
19, 117, 218394118
19, 115, 39257827
19, 83, 45007796
19, 36, 88668808
19, 52, 3216094
19, 67, 91287572
19, 135, 101994802
19, 19, 44965667
19, 112, 9051531
19, 8, 263121805
19, 92, 104790478
19, 62, 7650507
19, 65, 47406111
19, 3, 2104676
19, 90, 723231669
19, 4, 5696796
19, 110, 89572447
19, 105, 9940691
19, 85, 83238254
19, 79, 7096106
19, 40, 299699317
19, 22, 66474749
19, 124, 26050036
19, 107, 13064913
19, 32, 91917214
19, 38, 222081456
19, 48, 25341715
19, 1, 1034732461
19, 57, 535792833
19, 114, 59065525
19, 54, 4616396
19, 21, 17988085
19, 130, 14031912
19, 81, 27094539
19, 47, 100970136
19, 24, 7683540
19, 73, 68220038
19, 66, 5752180
19, 127, 201506739
19, 116, 234387282
19, 9, 3647485
19, 7, 2601158
19, 99, 1161423
19, 74, 144592386
19, 101, 213790876
19, 95, 20623828
19, 5, 206912779
19, 97, 7622756
19, 113, 615968
19, 94, 260931006
19, 61, 21600614
19, 39, 44677102
19, 84, 39374048
19, 37, 25343799
19, 59, 29182483
19, 33, 7482404
19, 89, 327300786
12, 30, 24196152
12, 15, 54346697
12, 33, 14583477
12, 151, 235145277
12, 90, 48679264
12, 81, 63201186
12, 89, 1999277
12, 152, 169964971
12, 70, 25635727
12, 75, 25523286
12, 17, 120561667
12, 47, 55368104
12, 4, 35926860
12, 97, 33844274
12, 133, 38779899
12, 93, 405403118
12, 54, 46319118
12, 173, 63812916
12, 44, 56829670
12, 105, 1815292
12, 6, 111582370
12, 156, 1209549534
12, 53, 133060234
12, 117, 67851707
12, 68, 236100180
12, 0, 55457351
12, 166, 54807452
12, 21, 25387
12, 67, 92346409
12, 177, 20283790
12, 1, 26995052
12, 23, 95093332
12, 169, 780332330
12, 66, 53017017
12, 16, 390622507
12, 82, 114194159
12, 55, 10768738
12, 10, 123303889
12, 162, 1990371
12, 123, 46587242
12, 46, 396307782
12, 182, 67415888
12, 13, 42653790
12, 126, 47542306
12, 168, 25676436
12, 124, 1548089
12, 99, 1184985503
12, 79, 360897834
12, 35, 23102206
12, 170, 403330638
12, 107, 79192059
12, 179, 79940654
12, 5, 214457165
12, 86, 295573527
12, 52, 584314325
12, 96, 321237219
12, 71, 691069
12, 140, 2006862
12, 9, 56345030
12, 77, 63913225
12, 88, 112368575
12, 2, 40203294
12, 176, 129974926
12, 42, 106102630
12, 84, 79000318
12, 128, 131944726
12, 57, 6560299
12, 118, 34899887
12, 114, 4584295
12, 40, 35810110
12, 43, 140420214
12, 27, 47499827
12, 20, 571811789
12, 8, 42395123
12, 85, 155896999
12, 190, 94942689
12, 56, 232513568
12, 155, 1890994
12, 138, 47791666
12, 186, 8015694
12, 63, 8063364
12, 165, 506684361
12, 37, 32491562
12, 187, 196299770
12, 65, 25622522
12, 129, 63151702
12, 137, 32421981
12, 74, 74108655
12, 110, 2358773
12, 59, 20619
12, 39, 105146453
12, 178, 42318179
12, 95, 160471316
12, 164, 1184584861
12, 18, 138884107
12, 154, 157364879
12, 98, 1947931
12, 143, 39807892
12, 189, 41897458
12, 58, 39479103
12, 185, 54882331
12, 72, 351786276
12, 22, 43262223
12, 153, 2596299
12, 116, 63840
12, 25, 263923146
12, 91, 23231389
12, 149, 4398056
12, 148, 5202026
12, 62, 228719986
12, 101, 6314798
12, 29, 31556975
12, 130, 36176978
12, 109, 134396933
12, 150, 43925530
12, 113, 19105325
12, 122, 117984931
12, 158, 13871098
12, 36, 132964141
12, 94, 80201433
12, 172, 22562
12, 38, 27374866
12, 112, 210985608
12, 136, 18793208
12, 7, 4908915
12, 161, 96899564
12, 19, 36111274
12, 171, 2307025
12, 120, 18685
12, 87, 187457363
12, 121, 31238275
12, 115, 4915107
12, 163, 330001875
12, 48, 34925546
12, 157, 863694773
12, 183, 107792897
12, 193, 18588544
12, 180, 6048136
12, 106, 107577842
12, 160, 156277244
12, 32, 23895
12, 104, 393114663
12, 11, 173232688
12, 73, 3623200
12, 3, 24164883
12, 41, 156429500
12, 139, 2012813
12, 146, 6132415
12, 34, 156284917
12, 60, 3600306
12, 45, 270487541
12, 141, 258396838
12, 111, 422974279
12, 167, 83150003
12, 134, 353984788
12, 78, 723362220
12, 31, 8754492
12, 145, 2621576
12, 125, 35928
12, 127, 239115101
12, 119, 2270917
12, 191, 44793071
12, 102, 16852472
12, 83, 200682143
12, 49, 5514814
12, 108, 394819287
12, 24, 187499238
12, 132, 127373453
12, 26, 31242494
12, 92, 353676637
12, 188, 210110582
12, 14, 134264393
12, 100, 142994511
12, 142, 34865083
12, 159, 44329068
12, 69, 5595355
12, 135, 34571208
12, 12, 393764295
12, 181, 25809753
12, 131, 190784875
12, 175, 45042998
12, 80, 240885026
12, 64, 4877006
12, 144, 4825679
12, 50, 5453780
12, 51, 25203385
12, 174, 121731339
12, 103, 1547779
12, 192, 37946032
12, 147, 120299729
12, 61, 168529600
12, 76, 76697947
12, 184, 91379721
12, 28, 1816354
12, 194, 20929
18, 69, 52156927
18, 39, 2116930861
18, 11, 121281975
18, 186, 80307723
18, 174, 80832748
18, 142, 430952138
18, 136, 1026499388
18, 12, 20433281
18, 114, 2128379
18, 51, 101660079
18, 112, 310485706
18, 36, 2912682541
18, 17, 46853142
18, 84, 24954886
18, 82, 35116535
18, 189, 772923450
18, 107, 16476284
18, 117, 1942350
18, 27, 25006926
18, 173, 32953688
18, 176, 51991619
18, 156, 5761969
18, 194, 16812
18, 16, 30850275
18, 104, 322745274
18, 106, 366706559
18, 63, 21378565
18, 175, 63531315
18, 87, 38793
18, 138, 138263917
18, 19, 1076565832
18, 124, 23001525
18, 3, 87508855
18, 165, 115737926
18, 137, 367738255
18, 118, 121211933
18, 116, 57138990
18, 56, 546041690
18, 132, 485032506
18, 128, 2831829810
18, 157, 884594285
18, 54, 176878685
18, 68, 201166129
18, 139, 90322541
18, 32, 42841633
18, 43, 157165417
18, 76, 1954443
18, 105, 156676390
18, 65, 463164286
18, 25, 142132258
18, 166, 37047973
18, 24, 24202524
18, 158, 170583164
18, 75, 93150365
18, 196, 415866941
18, 146, 564164104
18, 77, 313960028
18, 122, 1166107804
18, 72, 13352712
18, 86, 67666675
18, 85, 207988267
18, 167, 16578065
18, 169, 189619569
18, 2, 150664780
18, 49, 1712939618
18, 73, 36567139
18, 155, 884742867
18, 129, 347653416
18, 21, 296749353
18, 89, 727192843
18, 180, 521293172
18, 48, 315292402
18, 147, 2910290784
18, 58, 28268425
18, 99, 1164522930
18, 120, 46213177
18, 20, 358226273
18, 67, 88443018
18, 28, 1611132969
18, 98, 354589188
18, 60, 333581349
18, 127, 88110491
18, 185, 33829124
18, 47, 1018660664
18, 150, 122061265
18, 23, 526418409
18, 131, 121097844
18, 91, 36663571
18, 74, 1692979683
18, 13, 38300577
18, 61, 594557418
18, 44, 24806
18, 143, 394881435
18, 110, 6705310
18, 121, 89574334
18, 26, 310647778
18, 50, 293711791
18, 22, 552850758
18, 164, 327995549
18, 62, 22753
18, 193, 88368927
18, 97, 36819
18, 6, 507858417
18, 183, 120794493
18, 152, 151112189
18, 37, 59003152
18, 161, 87705813
18, 34, 488429634
18, 188, 85571
18, 190, 38254821
18, 171, 140595734
18, 195, 44805021
18, 134, 620861979
18, 111, 34197085
18, 145, 561950508
18, 41, 222613177
18, 45, 791695718
18, 53, 154512558
18, 29, 114552554
18, 64, 6273708
18, 42, 169750635
18, 57, 186333057
18, 159, 73866535
18, 140, 86976310
18, 123, 297611166
18, 198, 116095242
18, 184, 30086821
18, 100, 58726782
18, 66, 66981936
18, 153, 177726973
18, 9, 397950089
18, 94, 324003295
18, 59, 110075699
18, 95, 1506152267
18, 187, 319747015
18, 119, 87254913
18, 101, 148893629
18, 71, 1155870708
18, 191, 1136177406
18, 33, 510226262
18, 133, 562062625
18, 0, 147327553
18, 126, 265279164
18, 78, 36168290
18, 1, 1711961612
18, 162, 42531598
18, 80, 1286890128
18, 163, 62681984
18, 177, 187119303
18, 148, 81839125
18, 113, 92545955
18, 10, 587028327
18, 135, 582421411
18, 70, 24857
18, 7, 279233355
18, 103, 315250943
18, 168, 21067861
18, 18, 422500139
18, 4, 87968174
18, 96, 393386687
18, 46, 133751982
18, 125, 73081046
18, 154, 250749818
18, 144, 219438477
18, 170, 299231908
18, 102, 32092239
18, 182, 45379278
18, 31, 1691805031
18, 8, 376362484
18, 192, 64246253
18, 130, 3723738
18, 141, 1134337185
18, 90, 7936495
18, 88, 110253992
18, 149, 304963057
